frame,right_knee_angle
848,177.23456747735432
849,145.81478767583852
850,154.8326964225191
851,161.05534350172638
852,150.83672572948623
853,149.95824920720747
854,128.48322543696042
855,130.5245790206653
856,134.7493240123555
858,145.0305284379427
860,157.46780112006155
861,163.3665542724047
862,165.4672471659006
863,169.54722038609566
864,173.3113792517334
865,166.04754968489783
866,162.47323457448016
867,160.8153957695829
868,172.79767036049276
869,174.19926784209238
870,168.9617862709674
871,175.47510843701417
872,163.87295765686963
873,160.00862066906242
874,176.84345552862493
875,178.48032370779347
876,166.1798107574545
878,165.10379762522132
879,173.96540461581
880,104.0428327973797
881,125.46366660180493
882,9.498393385697343
883,155.04506107555343
884,172.19122004792607
885,172.79143110282772
886,172.61019745727415
888,176.86798467497655
889,152.180424157487
890,167.0927454907605
891,176.28282736392302
894,169.53131618171483
895,177.53569300638344
896,178.52549628063767
897,177.27708055360796
898,177.52350649200076
899,179.50448155068005
