frame,right_knee_angle
423,179.5497876427677
424,173.71240475394097
425,165.4594735175844
426,176.84845363526162
427,176.82732176918307
428,175.89552331070607
429,167.10047868053078
430,179.35579120695914
431,178.99527822455923
432,178.7824686735648
433,179.57656105193868
434,177.37903365827347
445,171.357732159643
446,176.5380314520389
448,164.10331968129708
450,157.588204267878
451,141.25004007757377
452,145.5790663997318
453,156.89758793196373
454,152.55270193773947
455,168.54342369145374
456,177.40516199240665
458,179.49958287035938
465,168.02888965048328
466,172.08111523760005
467,174.28934307478752
468,177.61855264017774
471,168.11426738441037
473,168.05421782582758
474,171.4577974090415
475,170.37493740560754
481,172.73684568402783
482,177.69166039899991
483,178.24524264857658
484,170.17203458341504
485,179.1306369056392
486,179.6227832799923
487,178.19688892183848
488,175.25425460937925
489,177.99084819723447
490,178.44484503445577
491,177.61879162826543
499,171.82472409907638
501,173.12252188367486
507,153.58887148681998
508,147.5145026272223
509,113.8552935906298
510,111.13493782792119
511,120.51676086735137
512,155.3470163098605
513,176.82013138554183
514,178.13116878639005
516,179.23823383931145
517,179.52081379863256
518,176.14311600919805
519,162.0051146182429
520,120.7060809787368
521,30.547156090263872
522,172.09366775916456
523,173.7525767347651
524,174.5158323019803
525,174.87260836471032
526,178.17978738263201
527,173.71581983517532
528,175.8870264725622
529,175.80736589764382
530,173.95326094077777
531,173.03716414335207
532,172.56857700289507
533,174.76265136824392
534,175.4186894411412
535,176.34835314003985
536,144.70164382127496
537,141.68151729695845
538,165.1248110656587
539,173.82847822880257
540,172.88508061299373
541,174.80950224280727
542,169.88167701714528
543,179.13612758530206
545,179.87998284888536
546,178.696050323966
551,167.8371818258733
552,170.48557626185607
553,171.42016380993252
554,174.81247236022526
555,169.7626110044576
556,179.4269322316962
557,176.49368392495845
558,179.6218062140193
559,174.1733142162875
560,175.44733293879767
561,176.67380073340726
562,177.77802895872628
563,179.82660881145273
564,159.77459461271394
565,143.92719085621832
566,161.7792897499257
567,148.89696455652438
568,179.6739026700948
569,179.14909213153138
572,178.11921201343725
573,176.8895304974451
574,174.09822333790657
575,178.6366916307522
576,177.93607646481723
577,175.74625008500237
578,173.79590895158452
579,174.0053862927331
580,174.68787317610324
581,174.91005591344435
582,172.4229869387704
583,173.90303427893113
584,172.61474511563415
585,173.59839639493023
586,172.63621946230919
587,171.90341285162575
588,172.8815775906873
589,172.5134526958921
590,172.8037852605672
591,173.948146627213
592,174.32305180558748
593,174.03011091750685
594,170.9856580610888
595,177.97358455461327
596,177.79649896909194
597,176.86251037624191
598,174.63510573022083
599,179.92293199318732
600,175.89479444202587
601,176.17832396193208
602,175.56959499765762
603,174.15814129850608
604,172.1898462716816
605,172.1249226844625
606,171.14583563795122
607,168.9860668685684
608,170.33489046681711
609,170.74347464869766
610,171.78189421158527
611,176.40057627506283
612,176.96025818021081
613,179.6508843303897
614,177.2035624411714
615,176.0348544202862
616,169.47552872644175
617,162.89668622408107
618,152.49952162181503
619,136.1232469693612
620,125.84655640081911
621,131.47901978229982
622,136.3984584463225
624,178.17364627936306
627,172.02245355295315
634,178.35391919650823
636,178.6999943710715
639,176.46114913935148
667,153.66486213631796
668,163.72870684862585
669,162.19969561143114
670,152.95252306682718
671,149.1156965188015
673,156.63030217726046
674,147.14326759517937
675,155.87228341377354
676,146.84651100291765
677,140.78292997565106
678,146.34047491404456
679,144.6148135801965
680,139.62491085339047
681,134.04686664849584
682,141.55738886051756
683,90.1311456087833
684,110.00736749390504
685,142.43778771339885
686,133.58995318435436
687,154.1802550541237
689,163.47672981499505
691,141.50267622943554
692,137.74131157402394
693,128.21308810314352
694,142.80357408740232
695,140.7497458307242
696,133.21543935319946
697,139.89399342607243
698,157.00857449978307
699,148.88524592916792
700,145.8400440400245
701,156.5119071127003
702,160.10532548225817
703,167.39392977829476
706,166.97781974339784
707,177.86035630164386
708,170.17830971974607
709,178.21384809398305
710,178.8592546185247
711,176.9800008856023
712,176.6812055826245
714,175.58908352139105
715,175.1247351087195
716,178.7603558231287
717,171.44302819185648
718,175.0734674530393
719,176.1576645562291
722,168.64974441140134
723,169.91064696694772
724,169.66639985729634
725,170.1348159435745
726,171.22084004182366
727,166.30313354103419
728,170.12075591893222
729,169.85847983543388
730,175.4511286377106
731,175.03692960842798
732,179.09826142858543
733,178.99478572666084
734,175.67660811678863
735,174.24835282532885
737,165.81378106320233
738,168.78630614981657
739,176.68395664965595
740,179.59444772044858
741,177.05598306788812
742,175.5475422278161
743,170.83992372148705
744,170.3744137580503
745,154.55849208370182
746,148.45148104690756
747,166.81315659021735
748,144.63056606089472
751,171.1772331976781
752,164.99074222024274
753,167.22074198057732
754,173.9482396879238
755,179.8157057932017
756,178.86426412586343
757,176.91237251515184
758,171.8081703633428
759,166.62335431058605
760,163.6244207963694
761,160.67456969575957
762,153.32933599128842
763,154.2457441304743
764,150.23329460876707
765,155.12960287547665
766,150.0979008715423
767,158.8586337195075
768,164.98823710061785
769,165.39831527506703
770,178.98542127706133
771,167.18006505259632
773,148.25985477120585
774,140.59921440568138
775,174.91169778001358
776,157.135913348429
777,163.72300414875968
778,171.17171687781052
779,167.40193974130048
780,153.00816721935087
782,135.87149615145705
783,139.20883524073543
784,154.02128095315845
785,157.68980286156201
786,161.1921750906952
787,166.9404875419581
788,170.6308189541892
789,179.30022982953972
790,177.15919984768877
791,171.6248837916577
792,164.4743712739538
793,155.68737440962204
794,157.10297013897537
795,149.16477757738127
796,164.07603416122325
797,163.1814220838968
798,154.2798832358935
799,154.1780702700591
800,158.80590290363824
801,159.2996378416512
802,154.52727542554769
803,149.4093041174897
805,174.92401622310277
806,152.52043752992108
807,146.64032561113314
809,179.46207367665747
811,165.0615351333943
812,49.112106635260915
814,140.67289945171794
815,129.9806268352019
816,125.95854061092987
817,142.9221022711639
818,154.8386033406999
819,157.95993247825766
820,170.59679852381555
821,174.9334156219952
822,177.8730110832803
823,170.5502301441616
824,165.3435545589787
825,164.01507445600603
826,166.33429986734754
830,176.6459782707329
831,177.48795215956162
832,179.0507544747714
835,174.68744545458802
837,164.6631438068586
839,160.77799332377316
843,160.37732864082338
844,179.78525320635924
845,174.96591971096245
846,179.26656456121825
847,175.32529612878707
848,171.37102510949538
849,172.43672518674137
850,110.63354149356594
851,168.53029892642115
852,168.93597831448818
853,174.20403186286586
854,173.38932960493614
855,176.66178536508474
856,176.263092958523
857,174.5469638631847
858,176.35647371002523
859,170.7181309866255
860,175.6711806802899
863,173.7348515965478
866,169.11500066887172
868,172.4180234907376
869,142.19649402229123
871,172.3427090606
873,154.73678813517913
874,178.54581591961738
875,177.773353545765
876,17.659448283710905
878,153.8829761018457
882,179.92314442886337
886,171.94631407460963
888,178.96354812520897
891,153.6872844652371
892,119.12529467751222
893,146.96004067319925
894,168.1681797298184
895,177.48722916363923
896,166.62550028877894
899,176.78300994788407
