frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y
1900,117.96081066983562,124.33978201741648,0.02341652,-0.0064358874,0.999721,-0.5117403
1901,122.4699002499204,125.52265329595814,0.07550252,0.008354623,1.0594885,-0.4552887
1902,126.9868315242396,130.1737396882248,0.08576711,0.0391932,1.0607653,-0.4755597
1903,133.69858895495145,137.7269807053109,0.091455854,0.08644273,1.08883,-0.42179793
1904,141.57502827420927,145.6646126768047,0.11704328,0.09698086,1.0949425,-0.42071
1905,148.48507520409566,151.9321988278956,0.15370876,0.12479724,1.0709695,-0.45246196
1906,153.77436677252717,155.92088072607064,0.16278502,0.1344228,1.0635697,-0.46997812
1907,158.2524853050618,158.11591860680676,0.22518328,0.12569633,1.056104,-0.5423388
1908,162.79054830281746,160.0525497504026,0.22334614,0.07305466,1.0412346,-0.67488635
1909,167.06346850724427,163.56546762160812,0.21802883,0.007959866,0.977984,-0.80356944
1910,169.8037497691768,168.2717305550162,0.22786216,-0.0031786081,0.9456226,-0.8871043
1911,170.32216778168282,170.96344027995818,0.19420211,-0.051725406,0.81883085,-0.90742725
1912,169.2353389431472,169.2920064173128,0.13651833,-0.021266934,0.7470832,-0.9237894
1913,167.50064359348133,165.15366032839935,0.10595383,-0.07829558,0.6113048,-0.9987146
1914,165.32169756513858,162.72438962711556,-0.07705086,0.018980104,0.27038237,-0.8392473
1915,162.4690708236627,162.9813487191476,0.19632304,0.10577582,0.78994435,-0.7261236
1916,159.6029308231471,161.78863727668204,0.30002525,0.25291818,1.0176661,-0.5114565
1917,158.79174926187292,155.18096634954213,0.22949378,0.14670922,0.8240992,-0.7547593
1918,161.1167717119194,145.7607614605715,-0.101366244,0.2284111,0.2723599,-0.8503802
1919,164.20814894719192,141.35369354362572,0.54965657,1.8232466,2.3962312,1.3793162
1920,164.96837188937906,146.7622333716942,0.9344894,1.860093,4.218915,1.5092975
1921,163.07538227137638,157.63514466453637,-0.30006716,0.948564,0.3230753,0.81873065
1922,159.8227833572666,163.6861412823444,-0.37595782,1.0645478,0.23670377,1.0107598
1924,156.74776623058705,159.92175080891053,0.69824255,-0.83859,1.1116434,-2.3459985
1925,155.76492695465498,153.2472168574413,-0.14325948,-0.17581616,-0.64794093,-1.2439307
1926,157.87622001885603,154.194701922379,0.31410024,-1.124051,-1.5190173,-1.6940857
1927,162.21758849969424,163.91006857158956,0.4866185,-0.43213746,0.5261491,-1.4506081
1928,167.31042398794585,174.07731061509153,0.40146333,-0.26193365,0.11208603,-1.1314203
1929,172.18588486613635,177.7513253066702,0.51551104,-0.3517524,0.2534208,-1.3224033
1930,175.99074707183064,175.29610969045575,0.36383328,-0.2815582,-0.06206477,-1.1912425
1931,177.43767780369404,171.2039938040492,-0.14738306,-0.14771144,-0.5041394,-1.0981241
1932,175.56382789370352,169.33717902145588,0.16777591,-0.14855862,-0.21641554,-1.0942774
1933,172.04863234251113,170.89840576791224,0.2156516,-0.07043024,-0.1837348,-0.96120167
1934,170.94649132298645,174.27374779021773,0.08015166,-0.037640974,-0.3983365,-0.9018787
1935,173.71797360070266,175.96499753886746,0.13130192,-0.044523522,-0.2899012,-0.85283244
1936,177.28047673800836,172.8118029060267,0.14340541,-0.052802797,-0.28481308,-0.86426073
1937,178.30178126860702,165.04604619255318,0.24638021,-0.105948485,-0.2699365,-0.9106004
1938,175.9347565231698,157.62936046759765,0.049482953,-0.03646887,-0.5435577,-0.8364395
1940,170.67560785833882,156.49722335921643,0.16557106,-0.17899992,-0.3876968,-1.0750803
1941,165.20655177586053,161.93693804395588,0.14966878,-0.1848827,-0.38937888,-1.0508431
1942,164.4946133980364,168.2446398238822,0.17363805,-0.19926691,-0.3413225,-1.0257046
1943,169.9445854563121,171.09036846813527,0.06502947,-0.17790766,-0.42003503,-1.0237114
1944,176.40005234377892,171.64493559089206,0.103317685,-0.22470425,-0.20044328,-1.0828785
1945,178.0342420995856,172.9228984773633,0.077578455,-0.1435122,-0.35724014,-1.0145632
1946,174.8923497901515,175.53959763902057,0.19924976,-0.16401996,-0.20300494,-1.0097269
1947,171.93240450731943,177.7986243804075,0.1885649,-0.13372736,-0.23819746,-0.97634846
1948,172.5046526063323,177.99193182961255,0.18025357,-0.06787628,-0.23718554,-0.906882
1949,175.34804446783676,175.78615691537343,0.15353693,-0.0764814,-0.24914512,-0.9367651
1950,177.7095326792807,172.53698219206748,0.12150423,-0.054836873,-0.26139852,-0.96551114
1951,178.4509696071077,170.60182368687984,0.112312384,-0.057906594,-0.24714245,-0.9726932
1952,177.95359551748237,170.670874933963,0.13422643,-0.08915427,-0.1891387,-0.97736704
1953,176.42145232724334,170.69779248980333,0.1217019,-0.12024822,-0.20307355,-1.0381395
1954,172.54324651148139,169.5538375710665,0.19423304,-0.12252799,0.006557174,-0.9963804
1955,164.78374975031733,169.06897909259487,0.17309159,-0.11093891,-0.042807534,-1.0018945
1956,155.58788798335428,170.80127729194808,0.15540135,-0.102182254,-0.058352213,-0.9770407
1957,151.54385030513444,173.41293510789467,0.18499005,-0.069713995,-0.0693715,-0.9558528
1958,156.48855875671708,173.48789582699445,0.21566172,-0.11570809,-0.14647083,-1.0096245
1959,167.18222519152275,168.33577240618072,0.25309104,-0.11004703,-0.18105143,-1.0071687
1960,176.44080103884554,159.84357501321725,-0.02639177,-0.098353766,-0.55129015,-1.0047791
1961,179.0798683841434,154.52012720538687,0.15392308,-0.08783635,-0.4584209,-0.9266867
1962,175.2302069885639,156.6203630404972,-0.057426184,-0.025191933,-0.69090486,-0.78043926
1963,168.03809549780897,162.9734546479743,-0.18090986,0.02339465,-1.0170121,-0.6014929
1964,160.5114605945041,166.61597881659662,-0.20506383,0.069051474,-1.0529473,-0.4683288
1965,155.25237846975952,164.22687057646937,-0.18445496,0.12480039,-1.1021758,-0.36517406
1966,153.69044986432726,158.79847862453377,-0.12788394,0.12329581,-1.0645583,-0.34684348
1967,152.8225425893599,154.58081665922438,-0.12155244,0.13496123,-1.0692623,-0.28604734
1968,145.820903978819,152.72741959103445,-0.08514676,0.12642889,-1.0655186,-0.24005836
1969,133.131270451594,152.76644730592525,-0.087888785,0.1174505,-1.0160276,-0.14323732
1970,126.5469287073712,153.92914598929718,-0.052419465,0.13797349,-1.0375707,0.016441496
1971,134.23243032202797,156.30662502432827,-0.018052774,0.14844646,-1.040477,0.11876337
1972,150.9776626424692,160.8428369767296,-0.011091577,0.14322528,-1.0178603,0.17895238
1973,164.83381035524022,164.12728249500657,-0.013210579,0.10190867,-1.018417,0.14589934
1974,167.5704363821176,159.8451125024206,-0.007384404,0.11846041,-1.0221083,0.20105395
1975,161.626713116262,150.07655629975756,-0.0064908885,0.06484746,-1.0045711,0.117335655
1976,155.9570275022048,143.56029045078895,-0.0064691906,0.09725104,-1.0100151,0.1377048
1977,154.1438385998005,140.50325279601157,-0.0070453184,0.08185952,-1.0104634,0.1330412
1978,151.67625090795497,132.7235546151713,-0.023441944,0.05467397,-1.00383,0.103737004
1979,144.87745971911488,120.02201578600972,-0.0072393157,0.042986732,-0.98384225,0.05578781
1980,138.86750554715044,115.0276335595754,-0.0101705305,0.051151164,-1.0025014,0.047991008
1981,142.60244511480226,127.72776603892197,0.00028546996,0.080839634,-1.0015153,0.1209296
1982,156.22878419129734,152.0571251637082,-0.0045627784,0.0853263,-1.022747,0.14110455
1983,170.55648423419876,173.10065091328687,-0.00041954257,0.0723033,-1.0017207,0.06295718
1984,178.38562622759545,182.2317729493059,-0.010573143,0.09657724,-1.0199109,0.15601106
1985,179.96590811342963,181.51223037810894,-0.0043853903,0.10750564,-1.0030736,0.17034182
1986,179.1256338305123,177.80906857045915,-0.0037462427,0.10660262,-1.0251688,0.18621333
1987,178.54411181564475,175.8545130125193,0.008618454,0.12872694,-1.0142853,0.22319306
1988,178.65864574615145,176.17534414579748,-0.022555036,0.13604042,-1.0270624,0.23949501
1989,178.89748628905542,177.24445319682118,-0.01401356,0.07370137,-1.0253409,0.0831646
1990,178.9124388254679,177.71568757347384,-0.019520346,0.112433866,-1.0411733,0.24661393
1991,178.85911285411763,177.2937242020907,-0.004479543,0.11930706,-1.0446087,0.24449828
1992,178.9828063543183,176.72173086108492,-0.0025493933,0.12241149,-1.0199608,0.2441765
1993,179.2680145830651,176.70147459268023,-0.010054763,0.12556206,-1.0643322,0.23351334
1994,179.4787796347787,176.95542594883597,-0.013647576,0.12896262,-1.0665338,0.16705222
1995,179.37021464310283,176.53430291900136,-0.018241553,-0.009517506,-1.0123177,-0.13501419
1996,178.75747674161437,174.51669021489732,-0.0013081392,0.012539822,-0.9994218,-0.030087026
1997,177.5699894707908,170.75203112552703,0.020507451,-0.013044109,-0.9655297,-0.09968747
1998,176.0687792417764,166.01824980454907,-0.0031767485,-0.023347044,-0.9867373,-0.07153289
1999,174.46984953687058,161.1280038918313,-0.00022605677,0.013846396,-0.96238226,0.017028145
2000,169.53430768878022,154.10440278483625,-0.015652807,0.025350263,-0.9599465,0.048676804
2002,154.8829349641976,140.39233152194475,-0.17112787,0.00061603606,-0.34651044,-1.0541193
2003,134.38016693548877,123.73439922486826,-0.17764069,0.026043389,-0.37878665,-1.017768
2014,125.42578723778388,119.1428054250903,-0.19170943,0.062792845,-0.4711539,-0.8898081
2015,137.43536020028594,134.53081991285043,-0.17079063,0.032365315,-0.34487107,-0.97702277
2016,160.5890190162637,160.08846481028837,-0.17483254,0.031986516,-0.3346439,-0.9345815
2017,178.68305556470764,179.72668143186635,-0.17512417,0.011405514,-0.27706742,-0.9829257
2018,182.59896923089897,184.86867461567076,-0.16650292,0.015874624,-0.33193716,-0.9919946
2019,174.33971219766687,178.4988345928365,-0.19218032,0.011457414,-0.39455593,-1.0028697
2020,163.11693266305684,169.9725160950174,-0.22520505,0.008826709,-0.46008256,-0.9990173
2021,156.87094970932242,166.3409313317255,-0.21556574,0.007697466,-0.42556527,-1.0128264
2022,156.6265654804415,168.3305592481154,-0.2643984,0.029813418,-0.6213235,-0.94745576
2023,157.7530791332468,172.6964101963736,-0.31569102,0.034768492,-0.7314953,-0.94893885
2024,155.70329877212436,176.16691595391814,-0.3754539,0.073386826,-0.8655596,-0.8714503
2025,150.82462618888357,177.56721865573743,-0.42326605,0.124449275,-1.0489951,-0.77519727
2026,147.28968166027894,177.71346048721395,-0.46055377,0.16870756,-1.0973872,-0.6670482
2027,147.5874264249754,177.67886171706203,-0.37384024,0.14494324,-1.0418258,-0.71533245
2028,149.90565921214343,177.591947763152,-0.3540116,0.14520945,-1.0546662,-0.7071911
2029,150.92562185143112,177.0946360306114,-0.42271647,0.18693769,-1.1509012,-0.6760299
2030,149.7126617924564,176.0298780289054,-0.3891701,0.16402403,-1.1081951,-0.63185596
2031,148.2284230122462,174.59891325756885,-0.4449701,0.1938479,-1.2008033,-0.57159406
2032,148.40802038310198,173.46952894876452,-0.36247417,0.15752508,-1.0282716,-0.5021371
2033,150.18211252954524,173.60507520598813,-0.41187775,0.20216939,-1.0889207,-0.4127084
2034,153.12608847985746,175.33343255185036,-0.4375302,0.1890928,-1.223126,-0.5824179
2035,157.79506192126007,177.7344577726733,-0.37190068,0.15194473,-1.060937,-0.627438
2036,163.42011149040604,179.181072687093,-0.34080237,0.12766182,-1.0135844,-0.68031853
2037,166.8597247775095,178.04914542875645,-0.30770612,0.08353471,-0.9178347,-0.75532573
2038,165.94593911939643,173.78146823712717,-0.32041302,0.08206575,-0.9311563,-0.73297733
2039,162.7483577097901,168.35460423695443,0.027248202,-0.048491724,-0.18886542,-1.1019144
2040,162.27794446753325,164.79558830932024,0.06138016,-0.0065006996,-0.0529499,-0.98144287
2041,166.70544486940835,163.81397493352398,-0.074009396,-0.018439487,-0.13805392,-1.006967
2042,172.566310455607,164.62389826727997,-0.1263653,-0.021066794,-0.09858899,-1.0516106
2043,175.46156820292435,167.2252016458471,-0.15807177,-0.032627787,-0.05936584,-1.0309225
2044,174.54474607079086,171.3479364159411,-0.15005787,-0.03370896,0.008809932,-1.0005953
2045,171.88281517239312,175.59841427444164,-0.11652598,-0.03425674,0.14914493,-0.9813676
2046,170.10979486482057,178.3396841226958,-0.13274145,-0.03469045,0.09679708,-0.9935122
2047,170.5364863067066,178.67206345370155,-0.22264764,-0.036035586,-0.057817522,-1.0382898
2048,172.60742376461306,177.12556506746813,-0.9125315,-0.2812862,-1.4054065,-1.2597369
2049,174.95656588486312,175.26954879335125,-9.703416,-2.877008,-15.363979,-4.1559234
2050,176.37251125929683,174.3822063913436,-0.7370647,-0.3259097,-0.7276241,-1.2307838
2051,176.25455956959857,174.65974967359668,-1.5186843,-0.49677935,-2.227512,-1.4253523
2052,175.03342790132155,175.72206217109115,-0.8365272,-0.27322903,-1.1024568,-1.2187467
2053,173.79581822254332,176.7470822915953,-1.258663,-0.345103,-1.8478298,-1.0505406
2054,173.25336252555448,175.7278030324919,-1.0788541,-0.31514698,-1.2844414,-1.2739806
2055,173.34802130575525,170.94966370893263,-0.7578982,-0.19788001,-0.6811504,-1.1245692
2056,173.77865134088228,163.92450199282897,-0.7645511,-0.18758354,-0.73438,-1.179827
2057,174.3524858255831,158.59132659880424,-0.7604188,-0.16003992,-0.6502378,-1.0330791
2058,174.76956836562823,157.4628831852303,-0.8191755,-0.3274523,-0.6906309,-1.2566739
2059,174.9995842218868,160.11829184213164,-0.6838495,-0.37289798,-0.56631535,-1.4617289
2060,175.67831202097574,164.50384541550042,-0.6807715,-0.31431893,-0.5924525,-1.4772816
2061,177.0942731589354,168.41836239886757,-0.87165415,-0.45132875,-1.1665117,-1.8422427
2062,178.46398621929674,170.6537764717799,-1.1365788,-0.46888414,-1.8051811,-1.8832769
2063,178.94642405188904,170.9282831692419,-0.8492885,-0.2923166,-1.1724688,-1.5222814
2064,178.54374034597504,169.28533050961053,-0.622651,-0.1504366,-0.7546296,-1.3269234
2065,177.70149529916952,167.16557874484903,-0.7601576,-0.15524215,-1.1157782,-1.4490927
2066,176.5274541938558,167.375994913946,-0.8588106,-0.21253918,-1.4234325,-1.4231081
2067,174.96020386130323,171.00908317329717,-0.66618305,-0.18999584,-0.9955472,-1.3685675
2068,173.5778352206336,175.9108973561967,-0.73221457,-0.19387625,-1.0014441,-1.3172324
2069,173.02264478011946,179.14800648067236,-0.8998545,-0.14812897,-1.1014702,-1.3240159
2070,173.01131699566577,179.79962386191463,-0.8745425,-0.08780308,-1.1985494,-1.3186541
2071,172.84993117388558,178.9864079537209,-0.8033212,-0.09388105,-1.2027472,-1.4011956
2072,172.230257936074,178.03751287558703,-0.56835216,-0.034778528,-0.86543566,-1.2621865
2073,171.34118812179037,177.04449150677766,-0.52262014,-0.03735406,-0.7636465,-1.2205113
2074,170.7331949936789,175.57417649920876,-0.6277939,-0.022772914,-0.9515984,-1.2226799
2075,171.17006788944053,174.26417450114727,-0.6231684,0.029828494,-0.9928099,-1.1818942
2076,172.9931172484776,174.05364207276227,-0.62385184,0.042157914,-1.090358,-1.0848228
2077,175.45324928197488,174.73399766791556,-0.6877199,0.0775608,-1.2555323,-1.0602847
2078,177.40099532372057,175.77613911223673,-0.71305954,0.089963295,-1.3544744,-0.9676965
2079,178.33731705034953,176.93471585198466,-0.6057163,0.09090911,-1.3757782,-0.9328017
2080,178.2066664515188,177.51245842792903,-0.59371024,0.11484589,-1.4247398,-0.8655098
2081,176.92562331170564,176.7652951556381,-0.6057303,0.18588154,-1.4843285,-0.7497083
2082,174.72842715445756,174.9318954060084,-0.6174146,0.12338483,-1.3404219,-0.77853036
2083,172.32042273048728,173.0478896740176,-0.60146976,0.14702399,-1.435308,-0.69640785
2084,169.88761407244382,172.0056000989187,-0.5255847,0.15638103,-1.3641733,-0.678844
2085,166.29977180776967,172.11848288020303,-0.45708382,0.16092706,-1.2581733,-0.55489683
2086,160.4114743053573,173.36664444730027,-0.50737566,0.16411036,-1.4123648,-0.46806785
2087,153.05889577674031,175.15218809426878,-0.53873646,0.16416857,-1.4208835,-0.4609776
2088,146.84222502843792,176.06578821681276,-0.42694122,0.13963273,-1.283159,-0.6088011
2089,144.10068409614436,175.4340685375289,-0.4207755,0.16993959,-1.2050519,-0.7057075
2090,145.03236264809337,174.61165528709205,-0.5137371,0.25973162,-1.2757437,-0.38506112
2091,147.78513779046722,175.2619725298725,-0.59207696,0.30443218,-1.3630049,-0.27225196
2092,151.0006286347328,177.17420463648176,-0.5827282,0.29428464,-1.3887126,-0.24353282
2093,154.6946892066778,178.86422521645278,-0.51002175,0.23428679,-1.312808,-0.25663033
2094,158.27322985829457,179.1729539270632,-0.4906539,0.24771583,-1.2922747,-0.23561336
2095,160.60147523973683,177.72837243566264,-0.46615264,0.23244095,-1.2082568,-0.27691725
2096,161.90617327253105,175.36203546641633,-0.4321489,0.21931873,-1.2231894,-0.25995034
2097,163.37461602592464,173.81304025064242,-0.34370148,0.15312384,-1.2240033,-0.52615017
2098,165.3987688620689,173.621263039173,-0.37606883,0.11804478,-1.3276651,-0.60851604
2099,167.59664369735685,173.59255580767655,-0.39838725,0.16938859,-1.2877989,-0.4660608
2100,170.18721361727808,172.8805934088508,-0.19387184,-0.0065367813,-0.9291991,-0.91027284
2101,173.48294279416695,171.52670144835795,-0.12661348,-0.18296754,-0.8111381,-1.2769223
2102,176.29800475300112,169.31127522378443,-0.15958877,-0.31010813,-0.8903138,-1.5126188
2103,176.97257443751573,165.17696494493254,-0.48757064,0.04462773,-1.5659564,-0.4324009
2104,175.06733834229868,157.14591773652802,-0.39938968,0.24130046,-1.4347845,-0.25021538
2105,171.56486287081103,145.54635558447666,-0.4954899,0.2627881,-1.5358047,-0.080644645
2106,168.60727999290003,137.0723548061019,-0.5984817,0.3144068,-1.6898303,0.110512465
2107,167.47813080913267,137.13890484767256,-0.50631094,0.32653368,-1.5508684,-0.021917086
2108,167.17680603242388,139.70802515089548,-0.44351527,0.096716784,-1.2781088,-0.6672881
2109,167.00681282628358,139.02853362508202,-0.75837433,0.17976114,-1.8635049,-0.25595802
2110,167.82983696484843,142.12960270290355,-0.78919196,0.21467845,-1.9600215,-0.14187811
2111,169.26143780045297,154.45235637690465,-0.66830397,0.2815741,-1.6777142,-0.059099317
2112,169.21492625844203,168.26061868755724,-0.3174994,0.2596642,-1.0128046,-0.18288691
2113,167.29450428150818,173.7090754241297,-0.20752165,0.22653177,-0.49965093,-0.31318957
2114,165.5208137834016,169.9581446086978,-0.3551126,0.25608054,-0.76482975,-0.14264347
2115,165.21051863636526,162.97789381518214,-0.5501276,0.21724567,-0.68750125,-0.285871
2116,166.09054489374924,158.28127347469356,0.11583866,-0.067245014,0.38110852,-1.0985299
2117,168.0454826993804,158.306337889985,-0.36953515,-0.1281325,-0.30891085,-0.9698386
2118,171.10813607824116,162.13621546910156,-0.84354883,-0.08053495,-1.0958053,-0.8668278
2119,174.50665475812198,165.4642847718567,-0.70677906,-0.1084856,-0.7503707,-0.92874014
2120,177.17898848299205,164.7637264408206,-0.51904815,-0.10967587,-0.42395514,-0.9589625
2121,178.71169154350088,160.78969116320542,-0.44070858,-0.10663061,-0.43435824,-1.062359
2122,179.25255152766653,156.75303843691754,-0.4789467,-0.15424582,-0.4700145,-1.0577456
2123,178.9586355830224,155.455477881508,-0.4749107,-0.1561006,-0.47059816,-1.1470323
2124,177.99702879049454,157.72143936195968,-0.4451085,-0.14225583,-0.3447136,-1.1819384
2125,176.74144133488656,162.09540743840427,-0.5588553,-0.16888489,-0.6496899,-1.2519332
2126,175.41233737918074,166.5583550680547,-0.6626458,-0.22212803,-0.5634139,-1.2850573
2127,173.80302440138627,170.24338380556043,-0.61219275,-0.2507634,-0.5636067,-1.2763323
2128,172.0011069952038,172.8142207480666,-0.5717064,-0.23170145,-0.5644635,-1.2581912
2129,170.82795652721603,173.6408873946224,-0.6122152,-0.2307881,-0.61954254,-1.2759309
2130,170.70070699028668,172.6516425799905,-0.65684146,-0.28833964,-0.65290034,-1.6112722
2131,170.83256142101956,171.00100145055643,-0.63116646,-0.2606902,-0.5176517,-1.384371
2132,169.94083976122872,170.33820586689083,-0.5722506,-0.23532403,-0.4036081,-1.3073044
2133,167.33918519560146,171.44868340709579,-0.6637729,-0.25950825,-0.5948547,-1.4512074
2134,164.28190399047116,173.5873599754085,-0.625381,-0.14515135,-0.55796915,-1.3347447
2135,163.07476716164288,175.18110380357038,-0.5648099,-0.16991353,-0.38240632,-1.3484646
2136,162.9996493406937,175.19030197735708,-0.58978474,-0.19009566,-0.69834894,-1.3937033
2137,160.97552952052683,173.84535667673416,-0.513954,-0.08470775,-0.6548644,-1.3245845
2138,158.11245735576762,171.96275053536806,-0.4522943,-0.09146289,-0.44654873,-1.3505142
2139,159.60136000825466,170.07432606077182,-0.57511127,-0.010646322,-0.6644956,-1.3112648
2140,166.95704035662118,168.74039710045577,-0.47991496,-0.057892665,-0.60517406,-1.3352306
2141,175.79373126914177,168.9343619361345,-0.4936603,-0.06585477,-0.711801,-1.328733
2142,180.98878712430542,171.32974150360403,-0.46016616,-0.04776182,-0.7454915,-1.2846969
2143,181.0514604343066,175.0175995150302,-0.42720026,-0.050377317,-0.7512029,-1.2228564
2144,178.42002978144376,177.5427760628318,-0.42558378,-0.041102085,-0.77933645,-1.1921546
2145,176.51703141087523,177.20033812160136,-0.4161207,0.004334443,-0.8773994,-1.1049196
2146,176.29443738885146,174.8044560412877,-0.46251437,-0.024569854,-0.85107946,-1.1198088
2147,176.28302531921696,172.38827891309217,-0.5626984,0.063587196,-1.1862074,-0.92333525
2148,175.49682389001367,171.12330826005564,-0.50516224,0.071368985,-1.1975055,-0.824634
2149,173.92561684787609,171.28162092658528,-0.4167757,0.08331778,-1.2012277,-0.8334859
2150,170.919331170845,172.87862850644294,-0.45376915,0.10713635,-1.2980679,-0.8056284
2151,165.88598421667214,175.26398752192105,-0.38420933,0.0838143,-1.1706535,-0.7818248
2152,159.8055400577715,176.9735642270646,-0.3960283,0.17900349,-1.137667,-0.6947592
2153,154.67496690627559,177.0080210725946,-0.39639,0.17254318,-1.1543425,-0.6970069
2154,151.7314138176831,175.99759103688916,-0.34321,0.13266827,-0.8827914,-0.8569477
2155,150.57477899888542,175.38057437117044,-0.35351455,0.14193745,-0.9794525,-0.8195335
2156,150.37198831120145,175.66571894573497,-0.3138243,0.11084607,-0.96942085,-0.78081244
2157,150.93608043883393,175.84790838572476,-0.3907825,0.10347503,-1.0678006,-0.8321705
2158,152.27020464730174,174.20087771319956,-0.38197753,-0.0030978026,-1.074955,-0.8996406
2159,154.15305828411297,169.99858732519763,-0.3566033,0.017859975,-1.3330187,-0.85058665
2160,156.3794374516696,164.5709275529499,-0.33612424,0.092178844,-1.2736639,-0.7221625
2161,159.29691460528127,160.30069361842942,-0.43642664,0.15539613,-1.3938397,-0.6101976
2162,163.3848001888739,159.41936783393263,-0.24699743,0.091283865,-1.0711533,-0.58300376
2163,167.86917455452854,162.98946069763164,-0.36515653,0.07462727,-1.1441734,-0.64295584
2164,171.25356773990396,169.24809100129573,-0.3778939,0.070467986,-1.2692608,-0.66577953
2165,173.32850606724165,174.45815639684167,-0.30955234,0.07181943,-1.2079368,-0.63452613
2166,174.29804282718706,174.50499652802634,-0.14162014,-0.010408941,-0.82200986,-0.85546315
2167,172.7373293614859,165.16428158538778,-0.11848089,-0.016392259,-0.7287981,-0.8668532
2168,168.19350826038286,149.05678526317925,-0.1761232,0.042204317,-0.8195162,-0.84335464
2169,163.92277061779427,138.91605485529402,-0.2072637,0.06821651,-0.87021583,-0.8908999
2170,163.48520963901692,141.96197812923293,-0.25292328,0.13413198,-0.95309466,-0.8172178
2171,167.1840372925615,150.903814615611,-0.2800194,0.16661513,-0.9557243,-0.8566334
2172,172.69564353957614,157.3281101322922,-0.47445527,0.14160492,-1.1407058,-0.800256
2173,176.9080865737376,161.0424760804993,-0.894378,0.09035318,-1.9016241,-0.78833795
2175,177.83946037232218,164.4758515997236,-0.020432819,0.010383055,0.81035,-0.6232798
2176,175.70490419175647,166.69868668677736,-0.037671626,-0.013560979,0.75799286,-0.66472805
2177,172.13706905418238,165.49335315440393,-0.076521516,-0.033426218,0.7338072,-0.7107955
2178,169.24347634196928,162.16593958134615,-0.15316823,-0.068229534,0.6191124,-0.7885263
2179,169.1080656401483,160.57603598958568,-0.14572379,-0.08067878,0.59491664,-0.83749986
2180,172.12288946455038,162.6502356041128,-0.16222194,-0.12521935,0.53669226,-0.9304794
2181,175.4819115505746,166.65830003558835,-0.12617859,-0.08742432,0.54438084,-0.9245131
2182,175.69288380774262,169.23225399558603,-0.1364591,-0.08364138,0.46346614,-0.95628756
2183,173.2376786424403,169.11564950500815,-0.013588116,-0.0119503345,0.6571351,-0.832358
2184,171.83658766041603,168.11837164849797,-0.1492401,-0.08176333,0.38378167,-0.9585692
2185,172.799831514971,168.24221775441526,-0.078914165,-0.049975853,0.506925,-0.9394188
2186,173.97370801650777,169.2394269529803,-0.12026544,-0.070239246,0.3743386,-0.98690474
2187,174.0443652054767,169.42437099574573,-0.10601565,-0.05910678,0.4244946,-0.97848475
2188,173.92809118185852,168.28670652948597,-0.12954089,-0.060638934,0.34717944,-0.9795997
2189,174.02264134271763,167.1207944694886,-0.12364904,-0.03796494,0.33440956,-0.9253948
2190,173.30217901044543,167.266983429623,0.06993469,0.057931144,0.6642777,-0.7530503
2191,171.43621039603377,168.9226441268243,-0.03481458,0.022553809,0.4604792,-0.84240144
2192,169.80104876269175,170.9787488560576,-0.121810235,0.001970416,0.269287,-0.90029436
2193,170.07901967025674,171.776257712283,-0.14341538,0.004886991,0.1877535,-0.90838736
2194,172.36740906381402,171.28271808005206,-0.14261283,0.015828729,0.18873344,-0.88493156
2195,175.06304608462327,171.4305144869158,0.054425977,0.051951382,0.5379524,-0.8035912
2196,176.6054546762545,173.25203220892652,-0.05210569,0.034348257,0.33951667,-0.87768084
2197,176.63822564247647,175.44450282708874,-0.15589531,-0.005131878,0.17454064,-0.9385018
2198,175.8383497790871,176.29543743667804,-0.25573543,-0.0020998584,0.048204347,-1.0003133
2199,175.14149241984845,175.3073297451308,-0.03312179,0.038359128,0.48393688,-0.83616513
2200,174.92286849860582,173.0297424006543,0.044409066,0.05959479,0.6090835,-0.7756277
2201,175.12232372907005,171.09165993653787,-0.116303794,0.056583244,0.5033484,-0.79873514
2202,175.2840621174185,171.4915976053174,-0.12750365,0.04013283,0.39612484,-0.8294274
2203,173.19988066384545,174.32906312948887,-0.11743529,0.020179076,0.39219928,-0.87086135
2204,165.8022654212511,177.29873461233802,-0.075663604,0.0013409057,0.5237389,-0.8480213
2205,153.81515823182434,177.9359232243474,-0.08204187,-0.0027002285,0.5556488,-0.8494739
2206,143.04141556445492,175.79519640323375,-0.07490329,-0.01819299,0.5862444,-0.8735225
2207,139.6747197892692,172.71492063352525,-0.2530433,-0.098665915,0.19389261,-1.0354612
2208,146.07184699949033,170.45964588428538,-0.12166108,-0.04582998,0.40176332,-0.88823557
2209,159.11081636983639,167.6808092919737,-0.037084706,0.013065177,0.6021031,-0.9013383
2210,169.953439175279,162.01050010277976,-0.37225562,-0.2702443,-0.61427444,-1.335292
2211,169.5208858699754,151.65048410414764,-0.27218038,-0.1371199,-0.36296296,-1.1432116
2212,159.75800709127202,128.8044425979534,-0.34838524,-0.11445619,-0.51962805,-1.1253083
2213,154.01205340972905,86.14827166454216,-0.42184222,-0.08955615,-0.73252237,-1.158628
2214,160.25624456242295,41.08690412043933,-0.8096463,-0.14523752,-1.3641998,-1.2734855
2215,172.1332564897299,32.50832754070837,-0.45634732,-0.08766635,-0.7889453,-1.1500334
2216,179.7130886690291,77.51395444304639,-0.48730928,-0.07556015,-0.8814817,-1.1190361
2217,180.42595669351002,146.69225414157705,-0.7993481,-0.104221836,-1.0237764,-1.1984862
