frame,right_knee_angle
156,158.00175347473308
157,158.0636943086861
158,161.37891824025854
159,161.44129281084525
160,161.48587965004484
161,161.47486602003926
162,160.38927362579065
163,160.5039559389919
164,160.49554227659536
165,160.61661223786157
166,164.58941425953756
167,164.58941425953756
168,164.85474976956854
169,164.34803269740593
170,160.6380575812333
171,160.4075108185176
172,160.46054085811727
173,160.41157789146445
174,161.32796437481704
175,161.3774034850482
176,162.04243648645541
177,162.10648034859832
178,160.80034771000257
179,158.9470888981262
180,159.00276748025348
181,158.7613632947203
182,158.4518571841284
183,144.2762237265675
184,117.1881925883142
185,118.08209229552651
186,115.96270726586624
187,114.65761455854485
188,116.01560156775446
189,114.68762527770684
190,157.1687297510235
191,155.81376410589374
192,143.87672401118874
193,154.58226540245667
194,157.77603540965933
195,157.6535378313641
196,157.87116446033372
197,157.81864089964844
198,153.55218326688492
199,153.7881801958494
200,153.6220518997173
201,153.9893483162285
202,151.34830578540522
203,151.34830578540522
204,151.33897146498046
205,151.3371808439455
206,118.11329864373113
207,117.41582716447655
208,117.36038835113416
209,117.47066632075328
210,145.40795457428044
211,145.35260278272273
212,146.13488934110586
213,146.59363028839164
214,147.3705125177602
215,149.45651961271068
216,148.36247029109384
217,147.78866322091508
218,144.33752261946753
219,144.3850284662416
220,144.24510818729087
221,144.27683532033774
222,142.6910812980854
223,142.74119975476788
224,142.77758976583402
225,142.73183307034077
226,138.14278863407654
227,138.1677386754453
228,138.1223867011497
229,138.67845058751269
230,137.40475848517727
231,137.5695770506159
232,137.5174905053197
233,137.42003107990809
234,139.1280179330826
235,139.21828933384018
236,137.53212479241319
237,137.56185634252864
238,140.8086523433068
239,140.7954235750311
240,140.90270068570467
241,140.97905588301137
242,142.94233374133623
243,142.95804071562674
244,142.99985489662487
245,143.5642563085972
246,150.33629111653823
247,150.30649946548752
248,150.26072591195165
249,150.29168364608896
250,162.89244507223813
251,162.8710677204544
252,162.9808822148038
253,162.9041649395946
254,170.1907042281281
255,170.1354448600233
256,170.6308171677712
257,170.32333438614924
258,173.2651557136632
259,173.28843076507673
260,173.33794096389232
261,173.25201459511825
262,170.1073069255592
263,169.7724534130441
264,169.7782319256167
265,169.86826708349568
266,164.01215492514146
267,163.6464781644747
268,163.8406530985809
269,163.49890709101467
270,152.51724347435663
271,152.55521996942298
272,152.51729449969196
273,152.4995071521973
274,137.76794645308507
275,137.69038649762948
276,137.93467790019875
277,137.69903110645924
278,122.39084214341736
279,122.46206806962283
280,122.32489358359035
281,122.10590770013727
282,110.91408238995999
283,110.89378050163978
284,110.97982930829897
285,110.3080881444537
286,101.30683200769312
287,101.38932731279812
288,101.41106237472218
289,101.32225577204798
290,96.30169378665153
291,96.3292419741224
292,96.32960223286858
293,96.26065777353932
294,89.46518292070681
295,89.50280951648352
296,89.06032535857884
297,88.94284065231102
298,88.00329526528714
299,87.98685064724395
300,88.01856438093006
301,88.14792238316994
302,92.93346613728437
303,92.9464993684345
304,93.03806398058651
305,93.02184766620576
306,93.0342586296747
307,93.02939041397775
308,92.88471954198195
309,93.87327881432122
310,104.06598900600736
311,102.6609511176485
312,102.71546256384391
313,102.54318555905928
314,103.41087745250223
315,103.74850805897643
316,103.53829185481396
317,103.95618644560318
318,120.72252196544943
319,120.62803779657409
320,120.93620446575062
321,120.65959380340473
322,120.07450659488913
323,120.1814161901273
324,115.7636865768242
325,117.90728177006505
326,109.52980691170436
327,108.1406456781746
328,106.12510020032178
329,104.96922800128235
330,129.86173824841043
331,129.65903609165818
332,128.5502870161059
333,122.16965138562699
334,122.46482655877807
335,121.473089200472
336,120.25047509147942
337,121.83445449142317
338,114.49963999293547
339,114.41489433183324
340,114.11465162126123
341,113.83877545892722
342,120.19468038878335
343,120.33246852584855
344,122.96730702640178
345,119.56944262569192
346,118.90532493589976
347,118.90984771378973
348,118.46776154183308
349,117.45142475433403
350,122.77746436328678
351,122.33170901349061
352,122.44767550152469
353,122.77567185363063
354,125.06592649212101
355,125.03848284387769
356,124.79447618170681
357,124.87275059616218
358,125.15941719639585
359,124.51068442736945
360,124.92429968875322
361,127.85434239333404
362,132.62592537999683
363,132.80794691048794
364,132.11579036291866
365,132.09919130517278
366,132.585211406176
367,132.60748131436904
368,132.5322864144384
369,132.4719181815519
370,136.68300124123934
371,136.70623807228276
372,136.76745463780452
373,136.72689836178455
374,140.8457347480524
375,140.80841658417796
376,140.84772804222038
377,140.93624050724443
378,141.70934115427522
379,141.70366721727373
380,141.73920521489953
381,141.7285886291032
382,141.71013344273885
383,141.2979145803033
384,141.76615482303706
385,141.3045926220079
386,142.24230573444507
387,142.22044741170106
388,142.0725410230962
389,141.9898055888492
390,141.23473162323316
391,141.19903597201488
392,141.16515984159784
393,141.14363761060807
394,140.37413897782062
395,140.16917761428132
396,140.22248852577994
397,140.3370067513611
398,140.84509159954246
399,140.84152562553587
400,140.88560041638792
401,140.89269546242937
402,138.83187040846346
403,138.9053544525008
404,138.81204290319573
405,138.77829811734023
406,138.05349385482737
407,138.17659920628992
408,138.29150890129665
409,138.49055880284885
410,137.536219603755
411,137.52835387974906
412,137.72018186252015
413,138.11875302789142
414,134.9195286370804
415,134.9511679271807
416,134.97310418069998
417,134.91772045416428
418,133.21806730307586
419,132.6285600620985
420,132.6153512166292
421,132.5464630600524
422,128.89361427579095
423,128.89361427579095
424,128.9526678675721
425,128.9213835830291
426,130.29924509544938
427,131.97128293472198
428,130.4649205411739
429,130.48887472606395
430,129.9917787057146
431,129.75034096407384
432,130.8822811148056
433,131.09680886351956
434,135.86157693262322
435,135.75091887630094
436,135.8559494144287
437,135.81257917707907
438,139.07765998118563
439,139.12261021427193
440,139.7453797124473
441,139.015485814044
442,147.60247501702483
443,144.3403552999701
444,145.4187300618857
445,145.99117361922603
446,154.56193876236526
447,154.56193876236526
448,155.11525202471304
449,154.45671336675366
450,171.4443441973838
451,171.210248357409
452,171.17602090527808
453,170.9831103638137
454,176.91990767361
455,177.1046293044207
456,176.52312424797518
457,176.5789479488216
458,172.17091774089167
459,173.05522625733357
460,172.7210367376193
461,172.67080322208108
462,161.29060341815904
463,161.29060341815904
464,162.17583192172145
465,161.35998204343866
466,150.01081127614324
467,149.87086901535878
468,149.90783254867546
469,149.271818856262
470,138.44312593922143
471,138.5239862586067
472,138.1982506173
473,138.28236534239863
474,125.40800834148104
475,125.41321652537346
476,125.43150295359538
477,127.04315990651654
478,136.3158384914008
479,138.3054972299365
480,137.58170335450643
481,126.0575980855534
482,115.13291204547772
483,115.51400473878255
484,115.36852236296858
485,115.3201480587557
486,102.95380598502561
487,102.89128349513504
488,103.03727557438128
489,102.99904968335534
490,100.76634601785855
491,100.68254089890996
492,100.71527065631142
493,102.24376228796785
494,104.03283174298548
495,103.75852742060766
496,103.74522410479369
497,107.12458501478477
498,109.38565619407615
499,108.98169465719212
500,108.62829201743602
501,107.41465397383178
502,120.31419093007912
503,120.66709133214496
504,120.46811839744694
505,118.5140172734134
506,122.20077145078454
507,123.61289097016609
508,125.36035273072068
509,127.51433409500868
510,118.84285851408958
511,118.79320790815288
512,117.95189773837046
513,117.7874475893382
514,129.21348022257504
515,128.28155047709686
516,125.9324144242469
517,122.82579102796356
518,119.2307332377114
519,122.04343772133757
520,121.51129405743777
521,121.44023843909346
522,119.68346231144949
523,119.8862184213406
524,119.83159401675502
525,115.81345317258729
526,117.82429112606673
527,116.27872936236139
528,120.73358959657631
529,118.5795836233242
530,121.38640413962935
531,121.28267239225795
532,118.1110229973547
533,122.05274388719354
534,111.8681191650004
535,111.8681191650004
536,111.54252266232163
537,127.51622364563062
538,111.87021427433072
539,111.91126451639562
540,110.09735293554198
541,110.33239921191048
542,115.76364138492033
543,112.87713009768945
544,113.93540186389288
545,115.74349742674187
546,116.61290538856301
547,116.65758905108163
548,115.75695847527268
549,115.97941805354517
550,115.67737417364299
551,115.56143403135431
552,116.29467583340372
553,116.81093784714938
554,124.28128973741724
555,125.93978206673376
556,122.84524580376277
557,123.63207694365616
558,106.54157029020604
559,106.5707903973601
560,106.83751736151018
561,104.15652797343168
562,130.5593458908247
563,130.85329125444548
564,131.64058380553226
565,131.11309020149474
566,131.22237878293606
567,130.98775067195464
568,131.76667964773898
569,130.78468782841722
570,137.3666421660128
571,139.9531658047786
572,139.9528571791834
573,137.2325632730669
574,141.46592293703827
575,142.23859085096828
576,140.2539123421297
577,140.91680428266082
578,137.106141561141
579,137.08314400117962
580,136.60088992974633
581,136.50808828444616
582,139.65484224584614
583,139.55400127119677
584,139.52020148584094
585,144.58094352126201
586,137.24136689965675
587,137.09975807777388
588,137.7285526859823
589,136.74764396705498
590,162.71207576377708
591,163.96964226173074
592,161.25554659832227
593,160.68652347770225
594,131.85582163550706
595,131.76536587596053
596,131.74337785638318
597,131.62340643293174
598,130.57891662859234
599,130.618991750012
600,131.43876871796425
601,131.1188281034422
602,128.5100946611734
603,132.02042349900606
604,127.47873175090206
605,126.69836178629436
606,128.57175834973916
607,127.78972049481547
608,128.62172113378156
609,128.27631093052005
610,126.34529547988751
611,134.58300761417365
612,134.40087072834316
613,134.35998348288592
614,135.15079474993811
615,135.13241020755925
616,133.56826763856876
617,133.43719866687744
618,145.11156190292985
619,143.21935515707656
620,142.51057051772415
621,146.83629459887595
622,135.48391071948927
623,135.73571151145072
624,134.15452987998904
625,134.92490162216936
626,82.33131497510038
627,75.61947921829909
628,114.99761604688776
629,143.94077171038438
630,142.56442295017538
631,142.333665316725
632,142.96804322559163
633,142.01340410748566
634,139.95323876451056
635,140.82472211316397
636,140.56304652915708
637,141.04236815349756
638,148.56292917587828
639,148.89425372705944
640,149.14825484869914
641,149.06289366176
642,158.51338254879462
643,158.78210711916327
644,160.85224536375065
645,160.6189907675185
646,159.64041153042217
647,159.84946209844665
648,162.06997998755193
649,161.21391201651636
650,165.3596275526996
651,166.8544838457103
652,164.5032959297869
653,164.20546405832252
654,165.4022489258805
655,165.36788323534248
656,166.56069018705668
657,165.54427112250588
658,162.53062685491506
659,161.59849802029788
660,162.40917187225836
661,161.78505010204933
662,152.26420663109698
663,151.534822374532
664,148.11095698285592
665,151.62642905983847
666,145.5095126788582
667,145.5018646422017
668,145.71666079372014
669,144.4735839929287
670,124.82771321607208
671,124.46436969292347
672,124.41439393005095
673,120.28617515237346
674,115.81385405542696
675,115.53673574999391
676,114.66912418522952
677,118.3351225533655
678,123.24922547580616
679,124.35279800817852
680,123.03939462587991
681,115.93542497117159
682,116.22587835508546
683,121.29708979504542
684,117.69878540822003
685,122.43940094557254
686,119.29732604071563
687,119.29732604071563
688,122.86784525901373
689,131.3245153625154
690,124.81639921477336
691,124.9510351692683
692,124.81161226482149
693,124.24249105285634
694,148.64763110502037
695,149.6055635184126
696,147.13546142733065
697,147.38581443487402
698,126.32409901549036
699,123.72142880254302
700,126.3619412846295
701,131.46519073267174
702,127.64110882320256
703,121.97817238374466
704,127.47207575255572
705,123.22331941187016
706,26.287290902768195
707,26.886850922182028
708,19.870197359860796
709,18.361882894240175
714,6.208844674778064
715,3.963746729287421
716,0.5371143542572592
717,4.223076444964388
718,134.18033936272957
719,128.04032860449442
720,131.6166209427691
721,130.0368768866086
722,85.6932105111145
723,86.3294547302184
724,83.37952462442382
725,93.15866621585297
730,170.39191836254685
731,177.47682257035316
732,175.32593261995655
733,179.75716596384063
754,147.62469926061732
755,146.90234099711688
756,152.0135923394558
757,150.96530117660905
758,145.853450514138
759,145.44262001396217
760,141.3967934498954
761,144.68720940213248
762,174.53430519622415
763,171.55152177738867
764,171.57347803652806
765,171.13002091987207
766,145.65926415262678
767,142.95466041226157
768,143.91785602991985
769,143.3822869875784
826,175.7531625984148
827,174.05063495373165
828,175.9012416007465
829,173.840136426977
830,172.01806713482085
831,175.43386262907447
832,172.37627452591659
833,172.8008711838495
834,170.6789593168475
835,171.34974982180748
836,173.49058974299
837,171.47248220609333
838,171.54199322640247
839,171.49401890960084
840,171.66460355156968
841,171.2143429637908
842,173.02186405915762
843,172.2495594721703
844,171.91660135274267
845,171.633180948255
846,170.49426308268653
847,171.30564124430578
848,170.75206540716567
849,170.49524702318462
850,169.6951723235387
