frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
49,176.75806296957583,179.40992033341317,-0.239695,-0.036594175,-0.3650594,-1.0155733,640.0705,640.0705
50,176.91425281238,179.31313656421995,-0.23695669,-0.03830373,-0.33692458,-1.0156857,637.7792,637.7792
51,177.19316060959753,179.4661316978605,-0.23723795,-0.038891062,-0.34439594,-1.0129833,638.49286,638.49286
52,177.4489568104593,179.69102879845542,-0.23796192,-0.03812102,-0.3337394,-1.0156567,638.9531,638.9531
53,177.49390677294699,179.66459030422968,-0.23139928,-0.038270593,-0.34166217,-1.0195075,635.60425,635.60425
54,177.23457456796768,179.4578155835712,-0.22693501,-0.042432234,-0.33152926,-1.0223755,631.9359,631.9359
55,176.71245597480356,179.38577081330342,-0.23191094,-0.04153863,-0.333837,-1.0245637,630.17865,630.17865
56,176.2857789802737,179.39306971871545,-0.23122467,-0.043007243,-0.33145347,-1.0253927,635.3541,635.3541
57,176.38152721766005,179.2159003871049,-0.2289295,-0.041140758,-0.32646474,-1.0260621,641.30536,641.30536
58,176.81159296763087,178.875547112596,-0.22811815,-0.041137356,-0.32434645,-1.026834,641.44745,641.44745
59,176.9937233361755,178.59793882178846,-0.22657496,-0.03726776,-0.33902442,-1.0286077,646.1665,646.1665
60,176.8297863574404,178.5787952102813,-0.22745618,-0.037246134,-0.33580208,-1.0299766,645.92224,645.92224
61,176.71814068577012,178.81112884557052,-0.22563328,-0.036454856,-0.33498,-1.0324738,646.7793,646.7793
62,176.85926497179057,178.9613313035261,-0.22833183,-0.032683108,-0.34061533,-1.0333673,648.3267,648.3267
63,177.08568983976264,178.7272466365352,-0.22888216,-0.03028351,-0.3376465,-1.0320835,652.85535,652.85535
64,177.2381791996409,178.26807181611306,-0.22828738,-0.028618068,-0.33580044,-1.0328294,654.2293,654.2293
65,177.29185770660746,178.04028005895117,-0.21577127,-0.025871469,-0.32525814,-1.0347034,653.06976,653.06976
66,177.23097276689413,178.3606060328368,-0.21711667,-0.027327074,-0.33601645,-1.0335349,656.646,656.646
67,177.04600212887016,179.021632019941,-0.22022381,-0.026121562,-0.34819886,-1.0332217,658.46735,658.46735
68,176.8251618331775,179.37487792894382,-0.22412252,-0.026827628,-0.36332318,-1.0325403,658.742,658.742
