frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
63,2.891717498208778,1.4483605283849508,-0.012779179,0.004305861,-0.12998219,-0.071302064,149.02728,1080.0
65,19.714154450235426,12.246920965100008,-0.022597983,-0.0015589679,-0.037167866,-0.12002434,131.55362,1080.0
66,62.10992386821838,46.01911841294979,-0.023420913,-0.0018470482,-0.034624454,-0.1201431,131.17215,1080.0
67,122.26321724648693,104.10245539647367,-0.023473894,-0.0018222386,-0.033752978,-0.12011894,129.95326,1080.0
68,173.06322735525566,163.15656783790692,-0.023277735,-0.0016358552,-0.032883678,-0.11933868,128.90088,1080.0
69,194.56608421379985,195.5512885995367,-0.023301754,-0.0016040095,-0.03297303,-0.1188465,128.48885,1080.0
70,190.58926990478395,196.52615101045436,-0.023031361,-0.0012156734,-0.032619335,-0.117257886,126.71175,1080.0
71,178.7287600437583,182.84221068628392,-0.023017516,-0.00096667255,-0.032544058,-0.11669012,126.25214,1080.0
72,172.46510422595742,172.55911524570925,-0.023009151,-0.00095799763,-0.032652847,-0.116486244,126.15818,1080.0
73,173.91638901531903,171.8331612569581,-0.023009378,-0.00085203385,-0.03274737,-0.11607053,125.73932,1080.0
74,178.16256378211665,176.5327245873932,-0.023021217,-0.0009395458,-0.03277164,-0.11606965,125.69832,1080.0
75,180.50732739156254,180.56592912999648,-0.023051001,-0.0010067128,-0.033110723,-0.11587086,125.48124,1080.0
76,179.9854618490141,181.3800840436374,-0.023065185,-0.0009977835,-0.033231184,-0.11584077,125.404495,1080.0
77,178.31840079513526,180.03907697440167,-0.02310613,-0.0010118556,-0.033297475,-0.115708895,125.290855,1080.0
78,177.28934401826075,178.62737281917754,-0.023047667,-0.001048844,-0.03320064,-0.11554305,125.12454,1080.0
79,177.35102065833348,178.21981544045153,-0.02308005,-0.00109041,-0.03328835,-0.115425706,125.045425,1080.0
80,177.93685141794688,178.60750530108677,-0.023017205,-0.0011097944,-0.03325783,-0.1155172,125.09522,1080.0
81,178.36169854372375,179.1041062609232,-0.023018308,-0.0011242619,-0.033218045,-0.11547363,125.072525,1080.0
82,178.3469764346564,179.2969866070951,-0.023055352,-0.0011128178,-0.033274926,-0.11545698,125.108246,1080.0
83,178.02517795956015,179.20742998037693,-0.023046903,-0.0011321456,-0.033253703,-0.11540047,125.088745,1080.0
84,177.68603197014335,179.0396736645742,-0.023048457,-0.0010829219,-0.03323175,-0.115412675,125.16174,1080.0
85,177.52430599385826,178.93168013595033,-0.023011496,-0.0010839957,-0.033147372,-0.1154636,125.26304,1080.0
86,177.54991966436785,178.89709515576,-0.023079483,-0.0010506242,-0.03302225,-0.11547948,125.31595,1080.0
87,177.66413878389585,178.8801986709167,-0.023065157,-0.0010397452,-0.032999758,-0.115473285,125.36494,1080.0
88,177.77542198167498,178.8106388327056,-0.02298796,-0.0009586193,-0.032893088,-0.1156055,125.51772,1080.0
89,177.84488778379884,178.6589681303728,-0.022886205,-0.000932199,-0.032911878,-0.11561313,125.47225,1080.0
90,177.87863980625897,178.47169962294973,-0.02283116,-0.0009072198,-0.032951467,-0.115591094,125.41674,1080.0
91,177.9092694421954,178.27889869997549,-0.022811156,-0.0009319729,-0.03275949,-0.11592037,125.75752,1080.0
92,177.95935921982357,177.98369688113928,-0.022895899,-0.0008974994,-0.032555643,-0.11611187,125.974976,1080.0
93,178.01465532564984,177.50536157978786,-0.02287821,-0.00089331734,-0.032067165,-0.11614993,126.03749,1080.0
94,178.04876876486452,176.98176449349285,-0.023017742,-0.0008609913,-0.032410543,-0.11637248,126.18772,1080.0
95,178.0765891318842,176.63319184114835,-0.023184713,-0.0008470606,-0.03232108,-0.11684254,126.78971,1080.0
96,178.14654635096062,176.50127854385684,-0.023177506,-0.00077104924,-0.032746125,-0.117183544,127.28045,1080.0
97,178.26046863340827,176.45337779197047,-0.023366857,-0.0007640415,-0.032909505,-0.11789347,127.75415,1080.0
98,178.36107813559366,176.37793119495535,-0.023408735,-0.0007124724,-0.03261049,-0.11800331,127.92278,1080.0
99,178.41521437664022,176.30336198901122,-0.023433685,-0.00037528144,-0.03305127,-0.118607305,128.58286,1080.0
100,178.4397274390744,176.31583874202542,-0.023466548,-0.0003768921,-0.0332862,-0.119071506,129.00948,1080.0
101,178.43985158721625,176.42425378302624,-0.023422947,-0.00034781563,-0.03361613,-0.11921627,129.2601,1080.0
102,178.40859479270978,176.59002671227825,-0.023426509,-0.00032552084,-0.03426361,-0.11950472,129.561,1080.0
103,178.38591350267498,176.80222717627734,-0.023493562,-0.00028559368,-0.03417494,-0.11972382,129.6197,1080.0
104,178.41412799770924,177.0365260922722,-0.023379996,-0.00022176107,-0.034481924,-0.11998014,129.73953,1080.0
105,178.45457402310336,177.26182616667262,-0.023262532,-0.00016321253,-0.034784105,-0.120345615,130.01602,1080.0
106,178.40024164791112,177.53022798771218,-0.023182029,-0.00015060989,-0.035155486,-0.12068473,130.17712,1080.0
107,178.14113839330162,177.92922102484403,-0.023040997,-5.702266e-05,-0.035894576,-0.12089126,130.24077,1080.0
108,177.68850043152926,178.431107358875,-0.022924183,4.9788865e-05,-0.036425017,-0.12092743,130.1967,1080.0
109,177.25246922802626,178.89794947018166,-0.022794936,0.00021492287,-0.03649942,-0.120890245,130.06677,1080.0
110,177.07403148338403,179.22728709982835,-0.023089996,0.0004864728,-0.036911998,-0.12031787,129.45506,1080.0
111,177.19105097063576,179.4122891245722,-0.023006864,0.000796311,-0.037388977,-0.11990085,129.00987,1080.0
112,177.44294139969156,179.50051815281836,-0.02316318,0.0009012858,-0.038057454,-0.11984505,128.99368,1080.0
113,177.65537330712874,179.5454562035717,-0.023196919,0.0009839941,-0.038367633,-0.11971249,128.96017,1080.0
114,177.76219983774757,179.54890884000235,-0.023264002,0.0011449178,-0.038490437,-0.11920872,128.61345,1080.0
115,177.79706386222654,179.46054531832579,-0.023326393,0.0011661388,-0.03937146,-0.119163625,128.754,1080.0
116,177.83516307188825,179.27347930323077,-0.023128454,0.0013480857,-0.039445806,-0.11890838,128.52585,1080.0
117,177.9279247458757,179.05900585340711,-0.023139954,0.0014243796,-0.039965197,-0.11875944,128.43091,1080.0
118,178.06040861207134,178.88212017057415,-0.023140378,0.0014767117,-0.040386453,-0.11842866,128.16661,1080.0
119,178.16820462779054,178.75762998711642,-0.023081433,0.0015793694,-0.040587842,-0.118244626,127.99376,1080.0
120,178.20660454432394,178.6872869961734,-0.023067446,0.0016855593,-0.04048202,-0.11792727,127.774216,1080.0
121,178.21581289173372,178.64710081538698,-0.022772387,0.0017280014,-0.04030041,-0.117373206,127.38281,1080.0
122,178.2825460550012,178.56810391516194,-0.022624686,0.001818113,-0.040502675,-0.11638548,126.61738,1080.0
123,178.41352655124305,178.44375935450174,-0.022622455,0.0018382602,-0.040621042,-0.11628421,126.551125,1080.0
124,178.51226251651067,178.38233682519544,-0.022486877,0.001833061,-0.040787563,-0.11608347,126.49786,1080.0
125,178.49916163210523,178.45766420141365,-0.022612706,0.001839221,-0.041238684,-0.115925856,126.428185,1080.0
126,178.38589622937707,178.62553932671773,-0.022637289,0.0018275225,-0.041502718,-0.11579587,126.36242,1080.0
127,178.23090977192544,178.81198540325238,-0.022653311,0.0018458331,-0.042079415,-0.11546797,126.20307,1080.0
128,178.0758353258699,178.97391669312213,-0.022668965,0.0016338772,-0.04244221,-0.11578957,126.649704,1080.0
129,177.92022936085652,179.09717897457998,-0.022686768,0.0017132794,-0.042951882,-0.115746506,126.79912,1080.0
130,177.73028207407685,179.1930448742508,-0.02273876,0.0017232824,-0.04359142,-0.115742944,126.89148,1080.0
131,177.49029647456945,179.2940075636252,-0.022756789,0.0018726208,-0.04420296,-0.115910254,127.11151,1080.0
132,177.2485141348096,179.4353288268461,-0.022767244,0.0018809001,-0.044229522,-0.11599791,127.22269,1080.0
133,177.08793129405808,179.6056755053369,-0.022980923,0.0020855374,-0.04435422,-0.11648399,127.7413,1080.0
134,177.0613503454653,179.72580235081801,-0.02309508,0.0021092168,-0.044163372,-0.11655451,127.885506,1080.0
135,177.152582751085,179.71664098143847,-0.02311554,0.0022698296,-0.04420525,-0.11670029,128.04237,1080.0
136,177.2864422105405,179.58041670571245,-0.02328138,0.0022999234,-0.04412288,-0.11699377,128.45587,1080.0
137,177.38096230504763,179.39412189326484,-0.02334702,0.002555169,-0.044139832,-0.11659871,128.05077,1080.0
138,177.4059411295402,179.23639891657834,-0.023362959,0.0027344034,-0.044109315,-0.11635946,127.65618,1080.0
139,177.42310139365247,179.14039620552063,-0.02342145,0.0027743303,-0.043942206,-0.116449684,127.61858,1080.0
140,177.53896656617738,179.10439909152572,-0.023351485,0.0027441236,-0.04367591,-0.11658079,127.607956,1080.0
141,177.7616731084145,179.1203799972184,-0.023416646,0.0025849235,-0.043785945,-0.117054634,128.01904,1080.0
142,177.94635222862402,179.18172403015302,-0.023424983,0.0024779425,-0.043606427,-0.11717631,128.17805,1080.0
143,177.92681623542995,179.27031456191662,-0.023421817,0.0024497986,-0.043599136,-0.1173504,128.52824,1080.0
144,177.67105471938157,179.36345298883214,-0.023223227,0.0021161963,-0.042742554,-0.11734594,128.59398,1080.0
145,177.29558023054457,179.44407521972516,-0.023173552,0.0015919721,-0.041441485,-0.118078955,128.97641,1080.0
146,176.9653679902749,179.49165655718167,-0.022819066,0.0010983784,-0.040749785,-0.1175881,128.3741,1080.0
147,176.79373158158538,179.5121011463383,-0.02243172,0.0010496917,-0.039928745,-0.11799494,128.63902,1080.0
148,176.79059392959613,179.5556351816488,-0.022296622,0.0010056954,-0.039668866,-0.11799158,128.53188,1080.0
149,176.86919650489656,179.65782257360655,-0.022273734,0.000967492,-0.03961501,-0.118034534,128.58182,1080.0
150,176.9277540427399,179.79091461309216,-0.022268027,0.00096164277,-0.039790202,-0.11768338,128.20988,1080.0
151,176.93270439995274,179.87834494359808,-0.022271333,0.00089244137,-0.04043483,-0.11729185,127.87883,1080.0
152,176.9067612451686,179.87232026487698,-0.022381648,0.0011800695,-0.041452423,-0.116452366,127.2635,1080.0
153,176.87445617156524,179.82337421950538,-0.02240544,0.0011569271,-0.042006627,-0.115932494,126.8958,1080.0
154,176.8331720853437,179.81429310703814,-0.022516321,0.0012387311,-0.042906076,-0.11539007,126.62649,1080.0
155,176.73997926480325,179.85169708029093,-0.022474162,0.0010544106,-0.04325392,-0.11609697,127.34504,1080.0
156,176.5359833010405,179.87965980788636,-0.022535084,0.0009992529,-0.04370903,-0.116919994,128.30432,1080.0
157,176.20233212346028,179.85152111145757,-0.022761762,0.0010197392,-0.043478053,-0.1168869,128.26335,1080.0
158,175.82229135150817,179.77681073769455,-0.02288827,0.00119595,-0.043125577,-0.11671145,128.05669,1080.0
159,175.60551296558026,179.71298684008283,-0.023076093,0.0012004146,-0.042593073,-0.1168947,128.10782,1080.0
160,175.73542934141574,179.6814024411781,-0.023065496,0.0013931557,-0.042331893,-0.11688433,128.12465,1080.0
161,176.1451784484631,179.6347494517928,-0.02285925,0.0014279401,-0.04193039,-0.1171296,128.24185,1080.0
162,176.55935909484006,179.5303879409043,-0.0227801,0.001522912,-0.041705407,-0.11704833,128.13312,1080.0
163,176.75931755265316,179.37077592068195,-0.022603579,0.0014600966,-0.041285932,-0.11706136,128.10469,1080.0
164,176.7299309926458,179.16891795776507,-0.02251002,0.0014468158,-0.04115106,-0.117193155,128.16457,1080.0
165,176.583210064642,178.93852073614735,-0.022618696,0.0014232212,-0.040926106,-0.117081225,127.99242,1080.0
166,176.4421710561647,178.73043899958282,-0.02245879,0.0014278835,-0.040087864,-0.11710595,127.80505,1080.0
167,176.41296106437582,178.62435993379555,-0.022518497,0.0017205132,-0.040359046,-0.11673745,127.3321,1080.0
168,176.54722279552786,178.67774479062933,-0.022390408,0.001718394,-0.04010832,-0.11687848,127.322205,1080.0
169,176.7837895632489,178.88661362435192,-0.022406148,0.001732692,-0.040370066,-0.11689982,127.38473,1080.0
170,177.0184688886859,179.1486554312543,-0.022390125,0.001701468,-0.040189672,-0.11710564,127.51716,1080.0
171,177.22805247959278,179.27656874189427,-0.022540707,0.0017938402,-0.040229287,-0.11704924,127.45394,1080.0
172,177.45035804248803,179.12763874307203,-0.022434065,0.0017430906,-0.039976303,-0.117211126,127.535614,1080.0
173,177.6338690279095,178.76150981241355,-0.022484278,0.0017504091,-0.04097163,-0.117300786,127.68697,1080.0
174,177.57846549676574,178.45302429955524,-0.022175852,0.0016900239,-0.041507185,-0.117412366,127.98154,1080.0
175,177.15315500777217,178.5025844773687,-0.02207585,0.0015663712,-0.041873254,-0.11762978,128.26697,1080.0
176,176.4940890565239,178.937576482542,-0.022216147,0.0015730681,-0.04238883,-0.117567725,128.19202,1080.0
177,175.83785758502808,179.42089392898356,-0.02219292,0.0015778719,-0.041657764,-0.1175627,128.16618,1080.0
178,175.36616158690842,179.60605343142598,-0.02240335,0.0015819974,-0.041137867,-0.117629945,128.2055,1080.0
179,175.2701134470687,179.50013184611055,-0.022476902,0.0016363356,-0.041037016,-0.11767507,128.2024,1080.0
180,175.63618277305105,179.31103105922327,-0.022597363,0.0016827337,-0.04146415,-0.11780132,128.23909,1080.0
181,176.26904539655098,179.13234736623212,-0.022574417,0.0018438551,-0.041225858,-0.11755606,127.9463,1080.0
182,176.83644405238826,178.96348427669494,-0.022536412,0.0018466243,-0.041694272,-0.11758273,127.75423,1080.0
183,177.1374436236968,178.82144852544803,-0.022550287,0.0018654153,-0.04168297,-0.11774371,127.87595,1080.0
184,177.20553356899043,178.71136419936207,-0.022625703,0.0020098651,-0.041221194,-0.11748482,127.58624,1080.0
185,177.22669190672713,178.6443289878866,-0.02261183,0.0019761545,-0.041487206,-0.117495134,127.48103,1080.0
186,177.33468845429877,178.682052099772,-0.022554694,0.001987966,-0.041287486,-0.117507875,127.5025,1080.0
187,177.48875703218468,178.8425275633892,-0.022408774,0.0020076327,-0.041339055,-0.11743065,127.46674,1080.0
188,177.57694246411972,179.023094496219,-0.022516575,0.0019182558,-0.041392658,-0.11762848,127.571304,1080.0
189,177.56461076364846,179.1160049050729,-0.02249917,0.002080649,-0.04151049,-0.117365405,127.32146,1080.0
190,177.5110348598754,179.12342383040874,-0.022539463,0.0019497059,-0.04179665,-0.11776476,127.77111,1080.0
191,177.48835024842157,179.10395236253544,-0.022510529,0.002026678,-0.04180154,-0.11777211,127.82683,1080.0
192,177.51378702151305,179.07832767428164,-0.022436835,0.0021211696,-0.04183847,-0.11759183,127.75951,1080.0
193,177.5615358885242,179.02022087441821,-0.022469895,0.0019415396,-0.042209003,-0.1179087,128.1148,1080.0
194,177.5857127849242,178.89864853216613,-0.022597672,0.0019565723,-0.042051077,-0.11781133,128.14296,1080.0
195,177.52552555780093,178.68115159687343,-0.022560403,0.0019909046,-0.04204028,-0.117859766,128.34772,1080.0
196,177.3722177738903,178.33194127673718,-0.022553168,0.002014132,-0.041863024,-0.117725454,128.33142,1080.0
197,177.22964441741547,177.89018863359055,-0.022493772,0.0020348725,-0.04214633,-0.117652245,128.39754,1080.0
198,177.23293792136306,177.51929878252173,-0.022423752,0.0021019548,-0.041762035,-0.11750138,128.2765,1080.0
199,177.38656924386422,177.4079018681594,-0.022260567,0.002088363,-0.041723236,-0.11738372,128.23677,1080.0
200,177.53372627780325,177.61696057494115,-0.022377212,0.0020831355,-0.04189179,-0.11740607,128.29381,1080.0
201,177.54261579179257,178.01000924049342,-0.022471618,0.0020954274,-0.041806143,-0.11730813,128.44061,1080.0
202,177.444168981709,178.34817878660323,-0.02226862,0.0018478676,-0.042540148,-0.11768672,128.94113,1080.0
203,177.3095667899262,178.49773824093532,-0.022489958,0.0018512867,-0.043026704,-0.1176482,128.98468,1080.0
204,177.13566497861544,178.51169486088233,-0.022584422,0.001808449,-0.0433815,-0.11772893,129.11176,1080.0
205,176.91723737751573,178.5161504496255,-0.022537965,0.0017051132,-0.042590473,-0.117382586,128.73463,1080.0
206,176.68871555308155,178.57440282204803,-0.02210456,0.0016488817,-0.04330556,-0.117577076,128.90247,1080.0
207,176.4882956317332,178.64448305892643,-0.022464527,0.0016587152,-0.043086708,-0.11730847,128.64604,1080.0
208,176.36225123899882,178.66900650451532,-0.022437766,0.0016465929,-0.043494344,-0.11746671,128.7719,1080.0
209,176.34673984708405,178.66703345908013,-0.022418015,0.0017620793,-0.043304317,-0.117314994,128.61423,1080.0
210,176.40937868459542,178.66156378354373,-0.022460654,0.0017827069,-0.043391913,-0.117490016,128.7861,1080.0
211,176.46158144716964,178.61170591553292,-0.022448702,0.0018434313,-0.043322146,-0.117318474,128.7009,1080.0
212,176.41755102609108,178.5002296726114,-0.022413932,0.0018800806,-0.043843176,-0.11729863,128.65083,1080.0
213,176.2348484806761,178.41619040508073,-0.022460075,0.0018833585,-0.043806005,-0.117227204,128.56104,1080.0
214,175.97224964375644,178.49500532184305,-0.022753326,0.0020018965,-0.043785054,-0.1171255,128.3169,1080.0
215,175.77593519447407,178.76205659344183,-0.022747733,0.0019972906,-0.043902066,-0.11709519,128.18169,1080.0
216,175.70759090806192,179.05906239102526,-0.02264968,0.0020030835,-0.043931764,-0.11692107,128.03967,1080.0
217,175.667195012327,179.18434760644655,-0.022838663,0.0020243044,-0.04451301,-0.11678659,128.08714,1080.0
218,175.57099559208547,179.11838600895624,-0.022784084,0.0019884745,-0.043400757,-0.11643349,127.66038,1080.0
219,175.48425377874432,179.06396537412834,-0.022792831,0.00231603,-0.04293813,-0.115641505,126.83095,1080.0
220,175.51671587673684,179.22171319219635,-0.022888495,0.0021935357,-0.042222608,-0.11522824,126.50763,1080.0
221,175.68632954265556,179.52820461816844,-0.023182947,0.0021420796,-0.04183498,-0.115342624,126.90579,1080.0
222,175.95672848029403,179.68089217795642,-0.023287667,0.0021290248,-0.041702356,-0.11516328,126.74795,1080.0
223,176.3287820858013,179.49076854669403,-0.023382723,0.0021323592,-0.04238298,-0.11517091,126.7473,1080.0
224,176.774979071684,179.1094982044631,-0.023361715,0.0021592316,-0.04232733,-0.115121774,126.687805,1080.0
225,177.16374773226462,178.83274070951566,-0.023175318,0.0022069577,-0.04262516,-0.11529493,126.99576,1080.0
226,177.346003039697,178.82178315627968,-0.023245508,0.0016696224,-0.043088842,-0.117220365,129.08582,1080.0
227,177.28190578270238,179.01287496885718,-0.023221446,0.0016312776,-0.04289425,-0.11745775,129.31076,1080.0
228,177.10281816262793,179.16020755428266,-0.023084018,0.0016508031,-0.04316211,-0.11744724,129.06824,1080.0
229,177.03522599715023,179.04709520105868,-0.023098895,0.001663095,-0.043626826,-0.117504545,128.9672,1080.0
230,177.1653203795932,178.75911517241184,-0.022984724,0.0015555487,-0.043617956,-0.117124885,128.55302,1080.0
231,177.3321608164742,178.64738913876968,-0.02303293,0.0014686584,-0.044022184,-0.117204286,128.61148,1080.0
232,177.33770802438414,178.94057008505283,-0.023028918,0.0015253703,-0.04435884,-0.117025845,128.34328,1080.0
233,177.16121606120169,179.46980654317605,-0.023126476,0.0015337344,-0.04475848,-0.116983175,128.28716,1080.0
234,176.9165186907297,179.8431801130723,-0.023193797,0.0015142087,-0.044739306,-0.11693567,128.23056,1080.0
235,176.69924801791163,179.82661355627857,-0.02298365,0.0015867446,-0.04473299,-0.116689526,127.96389,1080.0
236,176.53617930010503,179.48374932664464,-0.02322584,0.0015877618,-0.04461691,-0.11652527,127.84871,1080.0
237,176.43171792420705,179.0468443726193,-0.02304121,0.0016620777,-0.04385834,-0.11618452,127.52342,1080.0
238,176.40289306581593,178.73590396932084,-0.02309884,0.0017036155,-0.043840945,-0.11566591,127.168274,1080.0
239,176.48087960296482,178.61435434733343,-0.022804275,0.0017510308,-0.043844238,-0.115033075,126.731636,1080.0
240,176.6592411528416,178.5947818513359,-0.022795586,0.0018027412,-0.043936353,-0.11491541,126.69065,1080.0
241,176.83096821553312,178.60577584798332,-0.022821793,0.0018460026,-0.043896116,-0.11448353,126.27543,1080.0
242,176.8619894722284,178.66938697886897,-0.022826824,0.0018441377,-0.043941822,-0.11393099,125.8122,1080.0
243,176.7350841820969,178.8060531435266,-0.022827728,0.0018577011,-0.044085763,-0.113620475,125.530914,1080.0
244,176.55239318386205,178.98610047334756,-0.02286278,0.001798983,-0.04414879,-0.11360884,125.60837,1080.0
245,176.41412558007474,179.19807235373398,-0.023061555,0.0019935607,-0.044081002,-0.11363432,125.72756,1080.0
246,176.3388277814734,179.461878355423,-0.023116061,0.0021564343,-0.04387348,-0.11350411,125.72644,1080.0
247,176.28742853680063,179.7423675000125,-0.023088766,0.0022533275,-0.043350346,-0.11364738,125.82455,1080.0
248,176.2377398381413,179.92764121086245,-0.022897325,0.0023207772,-0.043505125,-0.11357035,125.84121,1080.0
249,176.2101622459236,179.9349763553078,-0.022717554,0.0022304112,-0.043290358,-0.113687076,125.96806,1080.0
250,176.23353805555473,179.78024302470587,-0.02263479,0.0022989626,-0.04308329,-0.11365433,125.949295,1080.0
251,176.3346602423166,179.5384366741665,-0.022522666,0.002305914,-0.0431326,-0.113495156,125.89951,1080.0
252,176.50475197960304,179.32262337198696,-0.02255095,0.0023168211,-0.04265883,-0.11356919,125.96747,1080.0
253,176.6469643913377,179.25827642338007,-0.022764742,0.002259657,-0.04298925,-0.113714315,126.119286,1080.0
254,176.68048190795466,179.37389351013593,-0.02283735,0.0022645455,-0.042994745,-0.113687865,126.089874,1080.0
255,176.66788671659555,179.5693688293609,-0.022857863,0.0022444548,-0.042988658,-0.11363212,126.02405,1080.0
256,176.72356237097276,179.7202959477651,-0.022893976,0.002135298,-0.04330632,-0.11345133,125.853004,1080.0
257,176.8490841793515,179.76403507458633,-0.022888523,0.0020572522,-0.042467598,-0.11338606,125.71638,1080.0
258,176.9270041506392,179.71005501379864,-0.023056086,0.0020665205,-0.043475866,-0.11325636,125.578026,1080.0
259,176.8617261831322,179.60205456944777,-0.022953825,0.0019052011,-0.042909876,-0.11329032,125.59777,1080.0
260,176.66965933650283,179.48737350395928,-0.02299939,0.0018992389,-0.04252209,-0.113450624,125.749054,1080.0
261,176.44950134674457,179.39385992455624,-0.023187496,0.0018716035,-0.042186778,-0.11386479,126.11478,1080.0
262,176.3217190497535,179.31124466718052,-0.023294576,0.0018615158,-0.04245026,-0.11379321,126.04865,1080.0
263,176.36360292620836,179.22267975652966,-0.02331933,0.0018378363,-0.041330706,-0.1137753,126.00146,1080.0
264,176.5745503314035,179.07782930985783,-0.023102682,0.0017873411,-0.041202687,-0.113821976,126.052826,1080.0
265,176.84905639207355,178.75159648159868,-0.02306708,0.0016850507,-0.040489506,-0.11393992,126.11004,1080.0
267,176.90822853398942,178.24373480736125,-0.10828801,0.0044160066,-0.21723107,-0.4974668,545.1884,1080.0
268,176.4850243090101,177.77064105659252,-0.107654825,0.004118404,-0.21339716,-0.50442696,552.3125,1080.0
269,175.78738272925702,177.3651387792842,-0.10483958,-0.0018207692,-0.20364103,-0.5132793,561.62085,1080.0
270,175.36967549610142,176.77003155615054,-0.10508564,-0.002078134,-0.20292619,-0.5323981,581.79156,1080.0
271,175.4170232695766,175.96721870301928,-0.105996594,-0.003262442,-0.19440737,-0.5492564,598.2831,1080.0
272,175.62066676376375,175.31613576307458,-0.10743504,0.0012700964,-0.19687422,-0.5569202,607.11285,1080.0
273,175.67106986474482,175.099095373587,-0.110662445,-0.0005203812,-0.1980245,-0.5565846,606.65454,1080.0
274,175.57177795020834,175.26048254049283,-0.110524945,-0.00082781754,-0.20039667,-0.56646365,616.16675,1080.0
275,175.55495226695746,175.57078871642997,-0.11643903,-0.000684611,-0.20763306,-0.5618591,611.80164,1080.0
276,175.76870745209698,175.94113456917353,-0.12057071,0.0028481942,-0.21232668,-0.56272566,611.7299,1080.0
277,176.09057032582425,176.46788828912366,-0.11845319,0.00034812646,-0.20856375,-0.5590579,607.80054,1080.0
278,176.26672505130762,177.08370598462068,-0.116455756,-0.002175338,-0.20427528,-0.5679571,617.36163,1080.0
279,176.14529316410025,177.477090973218,-0.12278454,0.00024572303,-0.20615642,-0.5703882,619.58154,1080.0
280,175.76983247999124,177.58378291127494,-0.12680517,-0.00020548502,-0.20536041,-0.56582004,614.2433,1080.0
281,175.33671076410738,177.78264866977645,-0.13010299,-0.00048511647,-0.20368093,-0.56365114,611.50745,1080.0
282,175.03098200575994,178.37706847284983,-0.13032176,-0.0015840883,-0.2010402,-0.5610562,608.8327,1080.0
283,174.84302220432286,179.17366954181588,-0.13082643,-0.0055075185,-0.19633761,-0.5577907,603.6495,1080.0
284,174.61932535599848,179.7357575231973,-0.12771934,-0.007083695,-0.1863804,-0.5563517,600.7386,1080.0
285,174.3102668458845,179.87990127744345,-0.1316295,-0.0071174903,-0.19080664,-0.5593731,603.5186,1080.0
286,174.05477322479888,179.7484183295934,-0.12597628,-0.007877604,-0.18022004,-0.562387,604.5044,1080.0
287,174.04830745410516,179.52080479954336,-0.13275751,-0.006830512,-0.18694536,-0.56622225,608.1193,1080.0
288,174.39785278388908,179.31584652590925,-0.1278816,-0.0068265563,-0.17940181,-0.57122695,613.4805,1080.0
289,174.98691303386494,179.26058437632153,-0.1327218,-0.0073184543,-0.18403111,-0.57390743,616.556,1080.0
290,175.502493867637,179.3854760331866,-0.12735596,-0.007458383,-0.18275496,-0.57578856,619.4112,1080.0
291,175.72822265235249,179.4897301859954,-0.12326598,-0.007916938,-0.17936017,-0.5786673,622.78326,1080.0
292,175.71243257856963,179.26908636183148,-0.12026604,-0.0081925,-0.17727,-0.5827346,627.3576,1080.0
293,175.6377350040637,178.62438643285788,-0.11797327,-0.009202632,-0.17313413,-0.58556324,628.94464,1080.0
294,175.67437519827095,177.76784014178972,-0.11603975,-0.009817731,-0.17032951,-0.5811481,623.17267,1080.0
295,175.8909697663982,177.00260328772353,-0.11398547,-0.00726567,-0.16764526,-0.5838316,624.8385,1080.0
296,176.17891593375683,176.48738853883359,-0.11269916,-0.0072022616,-0.16389471,-0.5855803,625.96173,1080.0
297,176.35437487889655,176.1835857595193,-0.11068008,-0.004083139,-0.16055982,-0.5846935,624.6381,1080.0
