frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
370,3.118835538443889,4.4733111549874165,-0.028829532,-0.004780663,-0.022730425,-0.11034305,82.75688,720.0
371,19.738065963549637,28.387800863011684,-0.029818555,-0.003971481,-0.023183018,-0.11258125,82.33786,720.0
372,57.14161065241353,82.08912258655488,-0.033261616,-0.0050837197,-0.02743615,-0.15543921,107.68226,720.0
373,102.91956183637339,146.6619183816606,-0.017018467,-0.0029919518,0.0049524093,-0.14898355,104.43167,720.0
374,134.48826978610302,187.40771038722,-0.031934865,-0.012123659,-0.0067974515,-0.18590261,130.8767,720.0
375,143.13151385899627,189.42862981644348,-0.028086513,-0.009916221,-0.011102889,-0.1586928,111.800865,720.0
376,136.95532514447783,164.53270042104444,-0.02777905,-0.006186973,-0.0058152094,-0.1647071,117.69217,720.0
377,128.75426678414084,136.66122382955237,-0.03434211,-0.0003092024,-0.019128926,-0.16276856,119.93529,720.0
378,128.4752359875293,127.67317009259342,-0.0313964,0.0017532349,-0.04757343,-0.18409915,129.17795,720.0
379,139.23844587174685,143.05537002278936,-0.03152491,0.0011084663,-0.055305652,-0.17787492,132.3321,720.0
380,155.75699072658878,168.45257927123959,-0.0341145,0.0007519616,-0.06343316,-0.17362519,129.67245,720.0
381,169.3481993688826,185.10389092553655,-0.03399599,-0.00088962977,-0.06301261,-0.17245653,128.41495,720.0
382,175.2245543900355,186.2450002135687,-0.03390859,-0.00042949253,-0.062738374,-0.17155144,127.45283,720.0
383,174.64471087208565,178.31449737461304,-0.03356442,-0.00012673272,-0.063508265,-0.16863814,124.48289,720.0
384,171.75105727028645,171.30022728874923,-0.03214349,0.00033628676,-0.06227129,-0.16926375,125.29987,720.0
385,169.64307360491222,170.09317995495724,-0.03241416,0.0007949829,-0.06261461,-0.1695741,125.98277,720.0
386,168.96806583336064,173.14127407936095,-0.031777106,0.0003929562,-0.062211692,-0.17051014,125.716545,720.0
387,168.9749894380645,176.48421017897707,-0.031820763,0.00010486179,-0.061209362,-0.16987686,125.41016,720.0
388,169.0136927151865,177.81150030928086,-0.032028537,0.0014835357,-0.061587695,-0.17094672,125.74311,720.0
389,169.02626751697818,177.36251655123073,-0.031784736,0.0010885451,-0.06184913,-0.17257322,127.246994,720.0
390,169.16527339164642,176.43096861035542,-0.031807538,0.001138348,-0.061791483,-0.17315789,127.133995,720.0
391,169.38499796527324,175.90455948728277,-0.03189036,0.0011976031,-0.06235504,-0.17389238,127.402115,720.0
392,169.47029509964116,175.90596026817752,-0.031767443,0.0010755751,-0.061136544,-0.17520574,128.01259,720.0
393,169.33382857620694,176.12773633387633,-0.03196903,0.00014156765,-0.060620457,-0.17583098,128.39296,720.0
394,169.17316615092196,176.23663374461387,-0.03209152,0.00041152106,-0.060264587,-0.17611487,128.9933,720.0
395,169.26289463145204,176.07634192973063,-0.03209661,0.0002948761,-0.060085382,-0.17638122,128.71971,720.0
396,169.6495993824896,175.7065880537208,-0.032648977,0.0005399492,-0.06052848,-0.17450133,127.44776,720.0
397,170.16693764953712,175.30055141615043,-0.032642704,0.00060653687,-0.061386786,-0.17351435,126.71237,720.0
398,170.61837836351464,175.0082374441036,-0.03239475,0.00054541696,-0.06271125,-0.17170152,125.69034,720.0
399,170.8207417532647,174.9347934846316,-0.032034133,0.00017352634,-0.063131206,-0.17128572,125.40705,720.0
400,170.65720168863695,175.11333222282911,-0.031782024,9.4223025e-05,-0.062543996,-0.17065395,125.32935,720.0
401,170.22947044916938,175.4532355483619,-0.03169513,0.0005803426,-0.06170807,-0.17091581,125.39842,720.0
402,169.83622241991156,175.8091525119899,-0.032016415,0.0007486555,-0.060988363,-0.17131017,126.10875,720.0
403,169.71256063093048,176.02945887376978,-0.032574717,0.00067592197,-0.061152987,-0.17230721,126.76628,720.0
404,169.87218885973593,175.94065232136768,-0.032885488,0.0007196214,-0.062077586,-0.17218031,126.61244,720.0
405,170.17143890375294,175.45999335038516,-0.033285182,0.0010137346,-0.06298141,-0.17196837,126.6405,720.0
406,170.36043566009243,174.6933217871405,-0.032979414,0.0009286245,-0.063465714,-0.17125249,125.766914,720.0
407,170.1523118845236,173.9057747890924,-0.03259006,0.00072627596,-0.06429333,-0.17044508,124.9997,720.0
408,169.43669854926355,173.47327363484706,-0.032400683,0.00049179926,-0.064628854,-0.17042063,125.2786,720.0
