frame,right_knee_angle,left_knee_angle,right_hip_x,right_hip_y,right_shoulder_x,right_shoulder_y,right_knee_filtered,left_knee_filtered
24,157.886927681027,176.74800808952475,397.4622344970703,179.53250169754028,370.52345275878906,145.81549286842346,171.10551963495922,169.73345554200517
25,161.62051392089742,162.25253801591649,399.76383209228516,180.14649152755737,371.4353561401367,145.86645483970642,164.37700780508595,168.4743903062441
26,156.12785859454195,173.53156936317635,404.36073303222656,188.10593605041504,373.3187484741211,140.7211947441101,157.48276077978363,169.94009608498052
27,172.33046439720036,159.83826935299456,402.0439910888672,186.74850225448608,372.6610565185547,139.85811352729797,156.84787483788364,170.07667441014175
28,157.46022148572257,165.19760797839533,405.3306579589844,186.61462783813477,375.58143615722656,140.31818747520447,161.01200541720468,167.5706843219124
29,157.15018717362713,174.15850407140616,408.75396728515625,179.9529218673706,378.397216796875,137.74196863174438,164.5375184661774,164.83875733515163
30,155.38143168575976,173.33591797568042,406.5216827392578,176.0267472267151,377.61634826660156,138.04961800575256,163.0217908979596,165.49017045622767
31,154.2490536613216,164.84047109249445,411.7159652709961,177.5536322593689,377.69615173339844,134.0684688091278,157.73387156639677,169.71166381446668
32,164.4135820421915,171.3126198958742,414.23851013183594,189.11197900772095,380.3315734863281,138.15770030021667,154.16514854828915,172.55470977258
33,134.83561060083244,172.85640206088814,412.1772003173828,186.90922021865845,379.85137939453125,137.10843086242676,154.44229901112942,171.27657244418023
34,160.14868593211014,170.34727088060666,415.6560516357422,188.19560766220093,382.0806121826172,140.82773208618164,154.38080287849377,169.45371454077699
35,164.6683639874188,170.37106248087716,411.52462005615234,184.8412799835205,377.03453063964844,137.32520699501038,152.15302049300087,170.06466519419874
36,172.95818837512417,175.5367800248252,411.1334991455078,198.91659021377563,377.02754974365234,146.49346947669983,153.87605778957413,171.595795494022
37,127.02207442427984,175.85168808460588,409.8276138305664,192.55346775054932,374.93408203125,140.6502664089203,160.72575567791455,172.6715949855766
38,136.85125230850167,178.87403841414388,413.2204055786133,196.9213056564331,380.08872985839844,144.49804544448853,160.74295476147097,174.1691676691287
39,173.91041997695933,174.98361178014412,420.4001235961914,208.20394277572632,383.2720184326172,148.2328498363495,148.95459435053027,176.30378357243163
40,172.79224432497264,178.35274268803636,418.01937103271484,210.79201698303223,382.43812561035156,152.79147863388062,142.34990712727495,177.6814306895545
41,151.63134700300077,175.80789167109225,417.0066833496094,219.62232112884521,382.1309280395508,155.07996082305908,153.85258546053245,177.54825075783685
42,149.62042775324772,179.1577665245399,417.4085235595703,214.25092935562134,382.7027893066406,153.54506134986877,168.19987601066734,176.89156264246353
43,147.98483649471598,178.9095771904035,417.5762176513672,215.33859729766846,382.5841522216797,152.4575650691986,165.90045227738375,177.00379510041367
44,156.11904069333838,179.1755125556771,421.1191177368164,213.0200743675232,386.2795639038086,151.01926803588867,152.16349348759496,178.0574651122933
45,166.29628425692206,177.3638295937148,422.4362564086914,210.65788507461548,387.1643829345703,148.2739520072937,145.43006388372413,179.09070147775196
46,159.96498769038746,172.72824106367273,421.5505599975586,211.10523462295532,386.42005920410156,147.4767565727234,152.12900939565878,178.85321516310688
47,157.8814725185121,176.9291721637519,427.8572463989258,212.83753395080566,390.00755310058594,147.41722226142883,162.51386302407494,177.01756417370765
48,164.80289653662652,175.3171969940914,429.5998764038086,212.77410507202148,390.2532958984375,148.11630249023438,165.70424719058224,174.9872626816869
49,164.06386174950515,177.08997953530178,429.8970413208008,215.39777755737305,389.52674865722656,153.22808861732483,162.53177317482755,174.5812926812709
50,151.26293290143875,176.81692976916977,429.58717346191406,212.62493133544922,389.29786682128906,152.50131726264954,160.0938547331124,175.750061113326
51,156.80536236133784,178.0694423241932,431.1107635498047,212.9733395576477,389.6885681152344,153.596431016922,159.47344043168505,177.02288685145206
52,165.49040740345555,176.8586910973795,432.89527893066406,208.28940868377686,389.3495559692383,153.24905276298523,158.01451708315307,177.56651050156918
53,166.53927044939633,174.1734308186991,436.4514923095703,210.572247505188,389.1136169433594,157.95007467269897,157.7421796578328,177.38300386070838
54,170.88998937045227,178.03593767474055,437.4135971069336,213.18564176559448,389.1919708251953,161.79142713546753,161.7432939277141,176.6289833913173
55,171.27942288890577,178.5330750404496,439.06421661376953,213.40641975402832,391.20452880859375,160.17956972122192,167.80835918426936,176.05010527393085
56,179.954694403521,179.1578494871315,439.36412811279297,213.76431226730347,390.71598052978516,161.07582449913025,172.11804645414503,176.70473744412305
57,168.20377952225536,179.61754516688248,438.18607330322266,211.1007285118103,390.70308685302734,162.2807478904724,174.14109384718873,178.34953038557956
58,161.0867702032946,177.26251120112937,437.6389694213867,208.11832666397095,391.70326232910156,161.57490849494934,173.95909669278234,179.53087609727638
59,177.07459469630672,162.98794817463096,443.3935546875,199.17974710464478,396.1578369140625,144.1136634349823,170.81463417816386,178.63768673213443
60,154.48840553589125,178.19418609108016,442.4948501586914,201.66793584823608,395.3459930419922,147.0505964756012,166.87115136157522,174.92166671914404
61,162.42784472389695,176.71473926706656,438.77601623535156,200.7798671722412,393.2767105102539,148.32026839256287,164.58732211848638,171.14637768151096
62,159.60211635549877,170.72636591410168,442.10426330566406,196.42728567123413,399.33380126953125,143.5429859161377,162.59616083001728,171.44778539677566
63,158.52369978161528,173.75834772334912,441.64615631103516,195.55355072021484,396.2868881225586,146.03427529335022,160.1446997476719,174.37907169870297
64,152.68041842933803,174.1491191596463,443.79085540771484,190.23908615112305,400.0848388671875,138.26528906822205,158.4472581807223,175.23104002722772
65,160.4658943041478,176.8129859410329,444.9491882324219,184.48448181152344,402.7526092529297,130.29402136802673,157.3074746647184,173.93251055541654
66,173.896556708159,171.91206583835165,450.39379119873047,186.2747597694397,408.1377410888672,128.3177375793457,157.29299218343837,173.52729483928644
67,174.6735574017823,166.0209587197024,448.4589385986328,187.08912134170532,405.95909118652344,133.02585124969482,161.396196547527,173.9316708350655
68,179.6133699769713,179.38161183111552,446.0112762451172,191.91565990447998,388.7009811401367,150.8450210094452,169.7652647764047,172.93004900342666
69,158.7959611198345,178.5175666479884,443.3414840698242,188.528094291687,390.6185531616211,148.1647753715515,176.5853702614216,171.85041294372724
70,174.59344488549488,179.79679662560184,441.52687072753906,196.0769248008728,387.06409454345703,160.48937559127808,175.98658236398765,174.0800513821602
71,167.9234698296753,177.6255227829402,439.78992462158203,194.77993726730347,386.5314483642578,155.1392161846161,170.05707922598788,178.47362459085886
72,169.15834819870167,178.29876481033224,439.84039306640625,190.19808053970337,388.09471130371094,143.67146372795105,166.40182918139072,180.67236049040548
73,148.03401668427657,177.39269679698432,438.0070114135742,187.5932478904724,388.2996368408203,142.7489447593689,166.6158711940236,179.51874880840577
74,159.05306558108117,173.95648601760607,430.8404541015625,182.85294771194458,386.0090637207031,135.48723936080933,164.61900168792567,177.37115117774943
75,157.20896452142154,173.77916042385863,431.98986053466797,183.85300397872925,385.5067825317383,136.04796051979065,158.4050674854723,175.8678059478872
76,163.41994611781814,171.89191620668836,430.18848419189453,179.47121858596802,385.7582473754883,130.30580163002014,154.19910041820674,174.6565725060108
77,147.46185007182498,178.1447361972806,431.75968170166016,180.8657956123352,384.38926696777344,132.49359369277954,155.7314201836025,173.5815238830553
78,148.99964377616485,174.91673991090929,430.86658477783203,181.8066930770874,382.95909881591797,133.59699010849,157.7185914402261,173.6485435252835
79,153.3368316616129,174.91107819065638,430.92933654785156,182.15683937072754,383.46412658691406,134.4080364704132,154.74936288700485,175.04197741248845
80,153.80003761161126,174.101630102196,433.18359375,182.61704206466675,383.8945007324219,134.85796093940735,150.05787602793313,176.0625058763207
81,150.7192113946409,175.65337527924885,435.2278518676758,179.1613483428955,387.6313781738281,127.9712176322937,149.42274858195057,175.5674465971768
82,155.84886992358972,176.84515485458945,434.30065155029297,183.46200227737427,382.5636672973633,137.85242199897766,152.18802561451474,174.70584630604554
83,157.29582476340224,176.67236758535208,430.0847625732422,186.4735221862793,376.9425964355469,145.76360821723938,154.46550439208528,175.00971620263306
84,167.36132574535907,176.87336356316632,430.72547912597656,187.0123028755188,376.5341567993164,146.15134835243225,156.01140284834938,176.27376795997952
85,146.37532291979244,179.1972111229575,431.1896514892578,179.61999535560608,377.55687713623047,145.1523756980896,158.31074028918243,177.30502986846696
86,132.08866334587572,178.31033432245914,431.5299987792969,186.39522314071655,374.13829803466797,153.71849298477173,158.13659573450758,177.8046985614275
87,159.2871538696258,177.27249611198593,432.0111846923828,187.97525882720947,372.17445373535156,155.68081855773926,151.33301970788114,178.18132411121096
88,164.8951272296082,176.86836230993563,431.4039993286133,185.1267957687378,372.3285675048828,153.70466351509094,144.39847662993526,178.26871350347238
89,161.83690877114006,177.24342813911738,431.12720489501953,182.60669946670532,371.81556701660156,152.65532970428467,148.364968992016,177.73627392173523
90,159.80063055495378,177.63764582915542,430.8116912841797,181.5667748451233,371.4076614379883,151.49598240852356,160.25002151733577,177.054784135376
91,158.42614867061852,177.3867312062632,430.7952117919922,179.48318123817444,371.96949005126953,151.04907274246216,166.79999087263127,176.93141050958505
92,145.75239998847286,178.1109975590973,426.06815338134766,177.8774070739746,369.7775650024414,149.8776662349701,163.05032117524584,177.3466520040643
93,175.56708662384582,177.2933240641409,431.1924362182617,180.40112972259521,370.3739929199219,150.2468454837799,155.83681462502597,177.7645076629289
94,154.39004912401987,177.89206548851166,429.9492645263672,179.69936728477478,370.66497802734375,150.61163663864136,154.25910206105752,177.85651736098416
95,142.92532881923125,176.24694022237358,427.1669387817383,176.89685583114624,370.1687240600586,150.44366598129272,158.47552813955429,177.65357272666694
96,149.50678133082567,173.97574638188988,427.3944854736328,174.20831680297852,371.43272399902344,143.38154911994934,158.8576433298513,177.13250056860022
97,152.90865782419687,173.0719905092149,426.1631393432617,175.60302257537842,369.1806411743164,148.23837518692017,151.84181254483926,176.0155648602631
98,159.81369516000916,175.76235474979939,423.3633041381836,178.9596140384674,366.2574768066406,153.5435163974762,146.5849974311655,174.49997447334755
99,150.15010954854563,175.1011395521649,424.06665802001953,175.99383115768433,366.6889190673828,150.86759448051453,149.66664846322766,173.70312725853412
100,146.63295191755117,175.34247483139936,422.19512939453125,175.21039009094238,366.9393539428711,150.47275185585022,155.2641132456271,174.2879324948765
101,161.67978369340838,176.1391508970568,422.61451721191406,176.29818677902222,367.1934127807617,149.56939458847046,155.5871397586196,175.40039646940838
102,165.4058109072539,176.36193028859435,416.6782760620117,176.38723611831665,364.04056549072266,154.03131365776062,153.27015184407938,176.00127338962392
103,157.24542109932068,177.44406941016248,418.4266662597656,174.5820450782776,363.3983612060547,149.25345182418823,155.58227793718203,176.1743505972422
104,153.98055397796927,179.8925117259208,418.46683502197266,175.41467785835266,363.81187438964844,153.85250687599182,160.86515300626428,176.62438312205043
105,160.44477740189572,178.88281283274395,419.0564727783203,177.23451375961304,363.6664581298828,155.84316730499268,161.7988496824793,177.72518703830826
106,142.4033749436437,175.76852097953758,418.0875778198242,176.9521951675415,361.71730041503906,155.69785594940186,157.5335788473592,178.85676351402742
107,156.8357715157164,174.60892219896178,411.32904052734375,176.1160111427307,358.6852264404297,154.88803267478943,152.58712190749796,178.6603527521329
108,160.0837428027831,172.70849830030986,413.15494537353516,176.51040315628052,359.22889709472656,154.4235384464264,150.4806520429831,176.67571171040157
109,156.83002470382687,174.95302244911647,414.1928482055664,175.51193475723267,359.8609161376953,148.22715282440186,152.81628183098746,174.2296618455682
110,160.0623086237237,173.87363572149005,414.1154479980469,170.34405827522278,360.10765075683594,139.50486660003662,157.60107785005357,173.07180855722683
111,170.99403209887495,178.76759888678845,413.61351013183594,176.7880117893219,357.3149871826172,149.54559803009033,160.99885165427014,173.71895176824958
112,165.623155345015,179.00676746729616,411.23775482177734,172.62512683868408,357.9184341430664,142.16719508171082,163.12796218932007,175.57639005314306
113,160.61381730440672,173.62884906921852,405.2661895751953,172.960102558136,353.4116744995117,148.3186161518097,165.55841956847217,177.51652909142555
114,163.55008295888186,178.38038699644855,404.49012756347656,173.00829648971558,352.76268005371094,148.79186511039734,166.37782757319835,178.07170526081762
115,160.57355111590635,178.56953803624876,403.73329162597656,172.7796757221222,353.7421417236328,148.16824078559875,164.16945718384295,177.17006887273178
116,158.23155454309799,177.0773092475606,404.2700958251953,174.8841691017151,352.98633575439453,150.83277940750122,161.23835109249868,176.68870784789658
117,148.93546751711494,171.0562673533515,403.24432373046875,174.9923586845398,351.9359588623047,152.25865244865417,159.13648463937895,177.0974963752164
118,154.14686870512088,175.30112881273317,401.8275451660156,170.29069304466248,352.45243072509766,146.92326664924622,156.4958018544937,176.47843333992586
119,152.28468811737312,174.57309274620457,396.7319869995117,170.56578040122986,347.26539611816406,153.28848123550415,153.10185938055372,174.46045690220157
120,155.9967981257156,175.2400452239398,402.6459503173828,170.24008512496948,348.5768127441406,151.44863605499268,151.3886615588984,173.28274804018878
121,152.09014300306495,177.181115441516,399.2028045654297,171.32017850875854,347.1322250366211,156.08185172080994,152.46473860007637,174.13013334132725
122,141.24868433343954,175.84637279982505,395.1439666748047,168.57111811637878,342.9391098022461,155.27462482452393,153.63115886347518,175.79169621135767
123,156.92039845991386,173.49578407900793,389.50645446777344,164.86871480941772,343.25767517089844,154.88282918930054,151.82392836508754,176.63531557431554
124,166.0364346377806,178.73473858071824,389.31053161621094,163.15388202667236,343.15589904785156,154.5316207408905,149.62514902819402,176.18129803495373
125,167.6696832122224,179.66359064471294,387.22896575927734,161.11573576927185,343.60748291015625,154.29660558700562,153.26783991650765,175.73475884896126
126,178.72204559768974,164.15831495761302,389.02587890625,155.83637595176697,346.23294830322266,144.0937614440918,163.02882047268938,176.21321208998714
127,168.37946999382112,166.23334945832042,387.5652313232422,157.13900685310364,340.5760955810547,151.93416953086853,172.3013991759392,175.11653362543493
128,169.34761383114775,152.1269193945267,390.9144973754883,152.2657334804535,346.34544372558594,137.1011459827423,175.58387146833684,169.67855279978562
129,171.87101209390846,159.1511777595264,394.00569915771484,152.62937664985657,346.53446197509766,131.51429772377014,173.06200882620533,161.70495148722813
130,162.34516269431936,164.49850339524517,387.92613983154297,154.63868379592896,345.6098175048828,142.86685466766357,169.14228962419833,156.23138751725622
131,177.73846698539677,174.71835366095326,379.8141860961914,154.82500076293945,340.867919921875,157.77801632881165,167.45784656031879,157.3159563985962
132,176.73906427290584,153.94248871635983,379.2833709716797,145.11743187904358,349.00245666503906,131.53805136680603,168.9207709076719,163.67606910241162
133,169.25941052988668,163.88714173700012,379.8915100097656,144.32785391807556,349.2723083496094,128.51232647895813,172.6805453611855,167.92512631559336
135,176.0946235715948,169.36456397747455,340.60420989990234,174.43490982055664,328.0899429321289,134.17239904403687,175.50653570184997,165.74126731068006
136,171.40019113193947,174.71961636939574,343.5700988769531,174.46245074272156,335.3741455078125,120.75807094573975,174.97337404609902,162.9276316193697
137,177.32468621760626,178.84421095371036,334.05670166015625,174.45237636566162,334.2481231689453,113.88962030410767,173.1489682963573,166.40279785242757
138,177.641986005227,172.71388972320565,334.7058868408203,177.87024021148682,340.00232696533203,111.24718308448792,173.21945943362854,173.97057124589938
139,178.31963696515263,179.99534633876462,333.5692596435547,182.9206681251526,341.82918548583984,112.78448581695557,175.52288962473776,178.68074675950504
140,177.77604941834718,168.18065662596646,328.5601043701172,181.2496519088745,340.2350616455078,112.40318298339844,178.0341133861464,178.0491912657701
141,177.41495148394773,162.2385774467749,325.7331085205078,180.49279689788818,339.34940338134766,112.91900396347046,178.9060687816247,174.23697841669323
142,177.25002035223991,159.10673828563245,323.1648635864258,182.28601455688477,338.6580276489258,112.71487712860107,178.21325056626765,168.83334550169954
143,175.41749539397162,176.08622547784424,321.5896987915039,181.87937021255493,329.29237365722656,112.83168196678162,177.18110987467688,163.62651632242614
144,175.54083641395283,176.19203740244402,320.5747985839844,181.52757167816162,329.88330841064453,112.34354138374329,176.4542134758008,163.18710127236
145,176.26961262499438,174.24891223359438,321.7596435546875,181.33228540420532,328.8959503173828,113.08286547660828,175.9319133687387,169.32623894102886
146,175.02422968745395,171.84527766009325,320.1408386230469,182.2924304008484,329.23255920410156,112.68967509269714,175.61313246117209,176.21147752029177
147,175.46652906502197,177.9089938537571,317.7626609802246,184.59627628326416,327.01698303222656,110.3152871131897,175.54712735241532,177.60062499875275
148,174.77715896079079,173.00650610728604,318.5384178161621,184.21439409255981,325.2907943725586,110.7526159286499,175.482510807673,175.01250574507475
149,173.57255587332435,176.86952145194772,316.8996238708496,184.13515090942383,324.77294921875,111.21718525886536,175.17530460534445,173.53948705124085
150,174.20074983605463,172.28392252509008,316.7660140991211,176.68306231498718,319.4242286682129,111.13896131515503,174.61305283983432,174.34755201462377
151,174.24059282956517,171.89013328357092,314.38297271728516,176.81136846542358,320.2536392211914,111.92856073379517,174.04677324625456,175.04242472788755
152,173.04312234158715,168.10636564159054,312.98791885375977,176.12623572349548,320.37586212158203,110.83328604698181,173.8026873352228,173.805413398195
153,174.14091054563403,167.61249205972018,313.6629867553711,172.78162837028503,319.1410446166992,111.02823972702026,173.80347589784324,171.044837395793
154,175.00808088774616,167.86009967401029,314.14859771728516,169.47656750679016,319.25464630126953,108.9881944656372,173.83049982949595,168.40451438155355
155,174.271122994288,168.5480193478807,313.5110855102539,169.9383580684662,313.69760513305664,111.62932276725769,174.0363760420009,167.18652874129512
156,173.68739078792152,169.19485387361053,312.37573623657227,169.31463718414307,313.2931900024414,113.57983589172363,174.41314318060745,167.5215133725621
157,172.34025374714048,168.19760071742724,311.80639266967773,170.07583737373352,313.35880279541016,113.26339960098267,174.40795266253144,168.50200354912656
158,176.09357334884416,167.04837178068234,309.84827041625977,169.02278065681458,307.7651023864746,114.58446264266968,173.84824566519393,168.97923487520825
159,174.33947301626745,168.18037562677708,308.11792373657227,169.51305627822876,308.3258628845215,114.55382108688354,173.57468867922768,168.4960765019632
160,174.68833523194186,167.9419599798957,308.1173324584961,169.5686638355255,308.1557083129883,113.52614879608154,174.18927751835975,167.68564307929506
161,179.4565672710962,166.61824739339525,306.138858795166,171.09081745147705,304.5237350463867,115.76746702194214,175.18733304802,167.3877043884038
162,178.22005640061298,169.00278176626557,306.01083755493164,171.68328523635864,305.09408950805664,114.25187945365906,176.29326022925122,167.5583164836869
163,171.65754274774898,167.79285615734565,306.0404968261719,171.62286043167114,304.0511131286621,114.14027810096741,177.3799534888519,167.78713468376628
164,168.69013996967317,166.44440620696938,303.32523345947266,173.1183421611786,300.11173248291016,114.82367277145386,176.83974183445406,167.94051643717
165,171.21598494953295,169.1677491152218,303.2853126525879,176.24354481697083,300.87169647216797,115.20094156265259,173.57253399750286,167.86510740332386
166,173.60769567882693,160.2262787363647,302.1812057495117,180.10786771774292,300.81790924072266,115.37916898727417,170.02207397724152,167.3381630016947
167,179.12143542963994,167.54029675445184,299.4290542602539,178.3855140209198,294.0750503540039,111.89430356025696,169.88533652997177,166.12662235678482
168,170.99524190552836,171.20745526450776,299.44692611694336,179.48714017868042,295.3450584411621,115.1970899105072,173.2617964639572,164.99816992331742
169,172.74458038356278,157.65408225547472,299.7247314453125,178.9593780040741,296.4351272583008,115.17077207565308,176.11702106514417,165.4024295363177
170,175.93350576507962,163.3520332240846,299.2325210571289,178.92804980278015,296.97256088256836,114.36366319656372,175.47816866158638,165.99175409077594
171,174.8026400289829,175.5089160700704,298.72386932373047,178.4043323993683,294.81876373291016,116.50333642959595,173.43108283196327,164.87201772646983
172,178.5878907729349,166.21940167516902,297.49048233032227,178.94173979759216,295.11722564697266,115.8789074420929,173.48868150202887,164.77383212033408
173,177.07361511509814,167.38856938900702,294.75072860717773,177.4829077720642,292.1322250366211,114.73020315170288,175.71739000329822,167.70562123974807
174,179.043923527287,158.14674016914336,294.525089263916,177.1878969669342,290.5277442932129,115.5542528629303,177.87200154429715,169.56461015721933
175,177.8070488647021,155.47347447738952,295.0748634338379,175.2910280227661,290.70201873779297,115.17856121063232,178.652727059816,166.3563303290214
176,174.4321875328711,155.1799307715907,292.74410247802734,175.1409101486206,286.8009948730469,114.15881752967834,178.26082220261665,159.8118660691738
177,176.28100396868498,155.82627009517577,292.7909851074219,175.97156882286072,287.5362777709961,115.27635455131531,177.15807563370294,154.68698242796114
178,177.74852036875296,161.36645023190457,292.4708557128906,173.72510075569153,285.35953521728516,115.25226831436157,175.97073770376872,153.85470652253736
179,174.36753934569074,162.4189644210137,292.67040252685547,173.30806016921997,284.46313858032227,115.04706859588623,175.64309196706185,156.67247873694276
180,174.04994030963053,162.3501218953769,293.250675201416,174.7178077697754,284.04666900634766,116.03000164031982,175.9572356612377,160.55123010396392
181,169.02752666397373,156.32101779718795,293.4234619140625,176.77862405776978,284.30057525634766,116.017245054245,175.3634887529119,162.73399089989803
182,166.6158685686189,152.92981250965326,289.8451614379883,174.905766248703,277.2371292114258,112.22112536430359,172.96285237080104,161.4970238080704
183,171.40233261161552,154.02238366311028,289.85973358154297,174.4262409210205,279.05160903930664,111.82568192481995,169.7094888798342,157.4391416114061
184,175.25527007795793,154.4700122388878,290.2418518066406,173.683762550354,280.102596282959,111.17238163948059,168.12617452486631,153.53849576222856
185,175.84007566199216,158.56129495124367,290.48303604125977,170.77590465545654,278.6006164550781,116.2731385231018,170.07907804106208,152.62200605757843
186,172.07990537272897,163.4179186437868,292.18902587890625,168.5554540157318,278.7992286682129,119.30015087127686,173.95127014590628,155.0128492869315
187,177.16947592548215,164.35974272256416,293.5038185119629,163.69304895401,278.9665222167969,113.88244271278381,176.1013066547112,159.14219629938026
188,176.13663958435527,165.81328332243268,292.33455657958984,164.43861722946167,276.11995697021484,113.78934860229492,175.69199433360038,163.07988222965187
189,177.54060498629423,161.2490359843296,290.96654891967773,165.09795784950256,274.67992782592773,114.8015820980072,175.18050656325144,165.23300131057357
190,171.49540896444657,157.3892425630882,288.0672264099121,163.63293528556824,272.40381240844727,113.29907298088074,175.79944491263103,164.69944947434925
191,169.2501154085348,128.39887490675616,280.08846282958984,187.05852270126343,257.34256744384766,112.13903903961182,175.6978243716574,160.38239550804084
192,159.80316726757792,118.09849507322646,273.6907958984375,189.3531847000122,255.54988861083984,112.1892499923706,172.78181261199492,149.90037612742688
193,170.78037567442146,132.76208671823593,277.33068466186523,186.42558574676514,260.1894187927246,110.19037127494812,167.7613048767477,134.20486178122857
194,163.251635845755,79.14662486678114,268.1883239746094,194.15848016738892,251.16106033325195,115.50271153450012,164.13473062726754,120.05864689339802
195,176.39270515702398,32.16778764349246,265.02466201782227,194.48036670684814,249.4936752319336,115.47057867050171,164.59516898888097,106.53281469046132
196,165.707020602522,41.50977761065431,263.82335662841797,196.45005226135254,249.23686981201172,116.29668831825256,168.0438683369287,81.97058505461385
197,165.259642306067,13.597637880869438,256.44739151000977,202.92183637619019,244.01561737060547,118.29364657402039,170.68619840124998,47.84925158337631
198,176.79409165097746,53.84233823345319,256.91822052001953,201.28789901733398,242.8475570678711,121.76009058952332,170.16626199969505,23.853792288915358
199,165.97935832247708,58.89683141603926,258.4211730957031,200.0733518600464,243.83609771728516,122.30206847190857,168.72049833361638,23.694532547143375
200,179.66144689060246,63.7285473437498,257.82079696655273,199.5568871498108,241.3242530822754,122.21239686012268,169.58708033740174,42.0424623297158
201,170.84441486425638,88.38537092722314,255.80974578857422,199.40595388412476,240.93013763427734,121.63063645362854,172.31773954165666,62.80513000090826
202,170.26112341816687,70.50549511773224,255.9923553466797,199.05183792114258,240.50884246826172,121.31621718406677,174.29189857296984,75.1893665200202
203,171.99780838542276,55.27248399067337,256.1440086364746,200.16323804855347,237.5527000427246,125.28056502342224,173.7344379118031,78.09945711484471
204,175.32567102108771,39.712611934234026,256.63766860961914,199.69091176986694,236.29573822021484,124.40765619277954,171.7388413749208,71.45345198416027
205,178.80266863440735,49.71111030666538,255.8014678955078,201.38739824295044,236.02035522460938,124.51228380203247,171.58358777213567,57.039670428913894
206,126.86484425758657,29.72774797469795,254.5034408569336,200.8535099029541,231.0477066040039,124.4584572315216,172.11285031141017,43.35638605882717
207,145.78910242188329,7.22542625284375,254.99378204345703,196.97121620178223,230.90875625610352,124.42301988601685,165.16128169471634,35.5680092633565
208,118.56581752382016,14.415581664570656,256.32299423217773,198.6491847038269,230.75824737548828,126.07900500297546,147.9408054199268,28.04317723324713
209,64.53780276909097,17.79639775154233,255.75815200805664,199.00727033615112,227.60478973388672,127.35255002975464,127.48528061815081,17.338621573625666
210,66.23993465520225,6.310911576405728,253.2508087158203,198.63678216934204,224.6990966796875,127.34835505485535,105.4209404790082,10.053520511596492
211,66.2432352990877,53.7665943725476,253.44549179077148,200.0303292274475,225.15161514282227,128.94054651260376,80.16306548837117,11.801692710806103
