frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
35,173.24162332307998,178.6908303421874,-0.18492466,0.015691109,-0.41275656,-0.90499586,178.86385,181.31293567566732
36,172.86499583445098,177.7508583013376,-0.18085012,0.015812464,-0.4193863,-0.90349585,178.52266,181.31293567566732
37,172.70657668540304,176.48259151499133,-0.1743461,0.014113162,-0.42159206,-0.9023671,178.20653,181.31293567566732
38,172.95786862840288,175.60244650694239,0.107438445,0.0019354472,0.15202998,-1.0135332,181.0073,181.31293567566732
39,173.95569559794765,175.51780930313492,0.1525063,-0.005379833,0.23375705,-1.0327973,179.75331,181.31293567566732
40,175.80283466312167,175.81669279034378,-0.033275757,0.004445015,-0.28787923,-0.95185983,174.90599,181.31293567566732
41,177.6933009207935,175.84341029113736,0.06089985,-0.0031641424,0.1675425,-0.9876554,174.10876,181.31293567566732
42,178.42723966226555,175.37465225753408,-0.08298943,0.0013091493,-0.31776917,-0.9315683,171.10104,181.31293567566732
43,177.60412889289432,174.7283703754082,-0.11577472,0.001517691,-0.38362908,-0.91670704,169.71211,181.31293567566732
44,175.88760846447252,174.55618301497557,-0.12702486,0.0026925253,-0.3799529,-0.9125828,169.57326,181.31293567566732
45,174.38308948587093,175.19674805747036,-0.15376462,0.0017146188,-0.4065035,-0.9260815,172.54445,181.31293567566732
46,173.8726743939876,176.04068430628158,0.01374388,-0.0039784475,0.15373299,-0.99038345,178.55716,181.31293567566732
47,173.9508363876435,175.8560840876584,-0.079568274,-0.00069278205,-0.01481739,-0.9815796,178.28587,181.31293567566732
48,172.4160389380064,174.36231576603427,-0.11286793,0.003158588,-0.14883402,-0.982983,179.85104,181.31293567566732
49,167.34636254474628,172.89781942327826,-0.122121856,0.007112293,-0.2544476,-0.9665405,179.11273,181.31293567566732
50,160.73027883305372,172.56781054783,-0.14284202,0.0031501723,-0.29747346,-0.9738711,180.75394,181.31293567566732
51,157.56538344787575,172.9363259471477,-0.005300557,0.0025388543,0.17674594,-1.0004283,181.29738,181.31293567566732
52,160.89942151437612,173.24114952812576,0.061507467,0.0023229069,0.24964458,-1.0154529,182.9582,181.31293567566732
53,168.9268144950456,173.6159594546728,0.09072853,0.0030018871,0.2796392,-1.0264301,184.62292,181.31293567566732
54,176.56963816929445,174.53241307836026,0.09092781,0.0019221504,0.31176975,-1.0321938,186.66745,181.31293567566732
55,179.77090136491393,175.57169749172823,-0.024789007,0.0022764523,-0.26637942,-1.0206288,184.8281,181.31293567566732
56,177.9965718087626,175.38083846159148,-0.062239632,-0.0023978068,-0.32750076,-1.0094028,183.21443,181.31293567566732
57,173.06882373386958,173.34864472507485,-0.103001006,-0.005181895,-0.31176573,-1.008369,182.7039,181.31293567566732
58,167.39171163706683,170.82975085603167,-0.10855369,-0.0035696116,-0.29147643,-0.9980677,181.36986,181.31293567566732
59,163.07800732907614,169.63241174419295,-0.11571076,-0.0038217467,-0.2756505,-0.9998175,181.80145,181.31293567566732
60,161.0325635227171,169.9729599109042,-0.113066874,-0.0010474204,-0.26709038,-0.99504775,181.6841,181.31293567566732
61,160.74581068568318,170.80763770557522,-0.12785903,-0.0026423677,-0.27400002,-0.9911363,180.97278,181.31293567566732
62,161.51416402581003,171.22952543581252,-0.14221556,-0.0025506364,-0.27342302,-0.9829652,180.075,181.31293567566732
63,163.53347788823726,171.19046228678627,-0.12342764,-0.0030651735,-0.2656375,-0.9806406,179.30656,181.31293567566732
64,167.53155122603954,171.44076875267413,-0.12445536,-0.003578869,-0.2629431,-0.98273844,179.75641,181.31293567566732
65,173.16506654700973,172.49080732201892,-0.11957358,-0.0034083666,-0.25793946,-0.99535626,181.2393,181.31293567566732
66,178.21634404612357,173.63234226650926,-0.13220726,-0.004438114,-0.2606914,-0.9963825,181.33437,181.31293567566732
67,180.42713744009794,173.6899258855889,-0.14127806,-0.003920547,-0.26120475,-0.9860886,179.88373,181.31293567566732
68,179.76358782355805,172.49767177831092,-0.14227717,-0.0042019687,-0.276518,-0.9861013,180.11568,181.31293567566732
69,177.9306447847083,170.760687769077,-0.11857278,-0.004034328,-0.28281766,-0.98920304,180.87134,181.31293567566732
70,176.0217957857904,168.84298671746657,-0.11947595,-0.00165857,-0.28963473,-0.97611254,179.17668,181.31293567566732
71,173.92425740332072,166.95832109752695,-0.14628676,-0.0012549522,-0.29664704,-0.97835183,179.45282,181.31293567566732
72,172.20438143178018,165.92796472100198,-0.15618196,0.00083450275,-0.30323488,-0.9812093,179.98807,181.31293567566732
73,172.4500185487895,166.36725142474515,-0.16459768,0.0006200702,-0.32719004,-0.9737489,179.4048,181.31293567566732
74,174.96370126599552,167.88195404575927,-0.17297368,0.00296267,-0.3485781,-0.97152567,179.36563,181.31293567566732
75,178.02523619624426,169.70868913664216,-0.17942382,0.006254563,-0.36172244,-0.9648633,178.57295,181.31293567566732
76,179.83695550999624,171.47585417785194,-0.16001953,0.0065750335,-0.36389,-0.9639769,179.14062,181.31293567566732
77,180.0629769248329,173.24752227883525,-0.11554312,0.0074997526,-0.3667941,-0.9651927,180.04517,181.31293567566732
78,179.50588665205188,175.15650239592875,-0.14997351,0.0076105036,-0.39961657,-0.96402574,180.98654,181.31293567566732
79,178.96818047103335,177.0475277628581,-0.17271717,0.010913674,-0.40858522,-0.96188563,181.75493,181.31293567566732
80,178.58364672384914,178.45944132359642,-0.17902356,0.011559496,-0.4191811,-0.95984244,182.92422,181.31293567566732
81,178.06748430047057,178.8701768501976,-0.18062727,0.011246432,-0.41678044,-0.9576187,183.25536,181.31293567566732
82,177.36864881965369,177.7574433839343,-0.18199264,0.011622446,-0.42168108,-0.95461327,183.27971,181.31293567566732
83,176.81361152805655,174.76567250138146,-0.18315366,0.012284931,-0.44004637,-0.9560409,183.91483,181.31293567566732
84,176.69571138751965,170.4638647065424,-0.16333969,0.012748806,-0.42576945,-0.95486337,183.64296,181.31293567566732
85,176.95664761678532,166.78441641468865,-0.15954016,0.015222018,-0.42422515,-0.9503532,183.02025,181.31293567566732
86,177.2166931766323,166.14245676965547,-0.17323321,0.020252261,-0.4243359,-0.94352573,181.86389,181.31293567566732
87,177.08782269817883,169.33337191311796,-0.17792751,0.0218669,-0.43557307,-0.94195753,182.10324,181.31293567566732
88,176.55146427545222,174.13754764442888,-0.17774202,0.023506114,-0.43482763,-0.9401611,181.9853,181.31293567566732
89,175.98461186095093,177.22137764278958,-0.1813049,0.024258986,-0.446169,-0.93945116,182.17296,181.31293567566732
90,175.75084474644567,177.46012240028548,-0.18062861,0.024407944,-0.4490628,-0.94045097,182.31442,181.31293567566732
91,175.86326463062682,176.39660161619113,-0.18045592,0.024656208,-0.45261744,-0.9430994,182.94318,181.31293567566732
92,176.0753458162757,176.05460476592907,-0.17970894,0.024699632,-0.4490638,-0.94458747,183.24983,181.31293567566732
93,176.18763339574969,177.1206531196759,-0.17163557,0.021703804,-0.44628024,-0.9430918,182.91095,181.31293567566732
94,176.21627286493586,178.78786948566076,-0.17521831,0.021140624,-0.4459448,-0.9409912,182.7205,181.31293567566732
95,176.25585385978744,179.87668192148226,-0.17727208,0.02109013,-0.43306872,-0.9369835,181.88216,181.31293567566732
96,176.28073984411358,180.00604505890752,-0.18205154,0.020995202,-0.43971682,-0.9359526,181.95804,181.31293567566732
97,176.2671632252923,179.58618167024252,-0.18115208,0.020847589,-0.43870708,-0.9381274,182.07738,181.31293567566732
98,176.4108851939154,179.0016466899963,-0.18377003,0.021003617,-0.4334986,-0.9417123,182.04643,181.31293567566732
99,176.93182526757118,178.30930159034213,-0.18827245,0.020067621,-0.43572187,-0.947026,182.54474,181.31293567566732
100,177.69805509360384,177.5533784726119,-0.18757696,0.01884145,-0.41590974,-0.9530612,182.53038,181.31293567566732
101,178.32918388078704,176.8757297855366,-0.1901505,0.018206736,-0.40664977,-0.95949185,182.06178,181.31293567566732
102,178.61999880693793,176.28297502047155,-0.18878782,0.01702601,-0.39765152,-0.9733186,182.15717,181.31293567566732
103,178.6543074622557,175.6102777768074,-0.18431604,0.010885228,-0.38718066,-0.9801341,181.84207,181.31293567566732
104,178.63554049520434,174.88701592849245,-0.18194315,0.0030626487,-0.36804098,-1.0099537,186.12383,181.31293567566732
105,178.64897346497045,174.47709017173653,-0.18948598,0.0019682685,-0.3531842,-1.0107003,186.12009,181.31293567566732
106,178.48453391828713,174.56779828459312,-0.18797217,0.0027923358,-0.3437549,-1.0117923,186.14555,181.31293567566732
107,177.91584648924837,174.8573907049656,-0.18773957,0.0019260217,-0.33420843,-1.0117531,186.06218,181.31293567566732
108,177.19750617564375,174.96738749299098,-0.17998262,0.0012485562,-0.304066,-1.0090054,185.29489,181.31293567566732
109,176.94136676403554,174.75306299667125,-0.14844589,0.00015939373,-0.30613628,-1.0068839,184.80156,181.31293567566732
110,177.45493686508544,174.22946616650356,-0.15662025,-0.0038151825,-0.28024852,-1.0050836,182.56627,181.31293567566732
111,178.33228098507473,173.6587558900224,-0.1439142,-0.00061232777,-0.27063373,-1.0059719,183.87225,181.31293567566732
112,178.5277535035899,173.52047944626776,-0.15581536,-0.0043630456,-0.3088953,-1.0231678,187.31206,181.31293567566732
113,176.7461236688801,173.92200381416373,-0.11418852,-0.008212227,-0.1730989,-1.0340546,186.56822,181.31293567566732
115,172.80496356049488,174.45852154566973,-0.992412,-0.054339293,-1.3601826,-4.138605,737.7034,181.31293567566732
116,169.30844385314023,174.98721437751854,-0.9737971,-0.063639,-1.3993742,-4.1316466,740.259,181.31293567566732
117,169.77012315740126,175.79786012192747,-0.97204864,-0.0549937,-1.4210622,-4.1404767,744.31934,181.31293567566732
118,174.15066027064242,176.90884875629135,-0.9621322,-0.06868776,-1.4832972,-4.14231,748.60443,181.31293567566732
119,178.80298298384434,177.91312838074086,-0.98255616,-0.038206693,-1.4593023,-4.1969867,759.4078,181.31293567566732
120,180.8426445939401,178.50110079345308,-0.99617815,-0.029226111,-1.4574542,-4.2250214,765.5224,181.31293567566732
121,180.45410398868063,178.69494081166982,-0.88309515,-0.010077319,-1.3275437,-4.2418523,769.053,181.31293567566732
122,179.42336199764097,178.54526392700015,-0.85465336,-0.0077983425,-1.2311788,-4.2398577,769.8052,181.31293567566732
123,178.97110798240126,177.98104021904572,-0.82939273,-0.0054850294,-1.189466,-4.241153,770.1486,181.31293567566732
124,179.0930259680316,177.15093606641804,-0.81042874,-0.0033757135,-1.2018799,-4.231925,768.76227,181.31293567566732
125,179.2243863467353,176.50855455274643,-0.8108906,-0.022395913,-1.1106868,-4.254768,772.49493,181.31293567566732
126,179.0634770810073,176.3034780627889,-0.79792905,-0.022204034,-1.11193,-4.2358613,769.3223,181.31293567566732
127,178.79879568935115,176.29836458164894,-0.80439466,-0.030941572,-1.1367426,-4.207806,765.708,181.31293567566732
128,178.73986000859193,176.18894622154704,-0.8176491,-0.024713267,-1.1175565,-4.1957417,763.04736,181.31293567566732
129,178.9098095257143,176.051330613235,-0.81437606,-0.03971614,-1.1490309,-4.2071385,765.5935,181.31293567566732
130,179.10172912219895,176.2024823044152,-0.8996071,-0.035075374,-1.2938466,-4.2370005,772.34344,181.31293567566732
131,179.1654738837431,176.84273245999677,-0.95708144,-0.026514903,-1.4089348,-4.268077,780.30804,181.31293567566732
132,179.05981426828836,177.8421261375235,-0.8852371,-0.016804509,-1.3888742,-4.244388,781.3861,181.31293567566732
133,178.82488906447165,178.7444320743183,-0.94472647,-0.0016279368,-1.478075,-4.2614183,787.6942,181.31293567566732
134,178.66628561319322,179.1695244078633,-0.93680996,0.022542011,-1.5377725,-4.2923703,797.6342,181.31293567566732
135,178.82524370655457,179.14272711002653,-0.9379229,0.022631554,-1.5374053,-4.272174,796.66583,181.31293567566732
136,179.25852588281276,178.93314201023546,-0.96836084,0.018521989,-1.5467988,-4.250734,794.24207,181.31293567566732
137,179.6659462941388,178.8336828303893,-0.9976294,0.0176683,-1.5589209,-4.2293134,791.90546,181.31293567566732
138,179.8466755034716,179.00031263138453,-1.0288396,0.024612278,-1.5721806,-4.2112064,791.64087,181.31293567566732
139,179.84423702312958,179.2859037085434,-1.0413285,0.033973925,-1.6125966,-4.1961813,791.91547,181.31293567566732
140,179.7800773404125,179.38218500067305,-1.0533199,0.037989233,-1.677091,-4.1559143,788.6021,181.31293567566732
141,179.7023495582781,179.16718985840424,-1.0647185,0.03601322,-1.733262,-4.165484,790.2941,181.31293567566732
142,179.57229034646096,178.7895948489446,-1.0831671,0.037177283,-1.7477094,-4.2072897,795.2292,181.31293567566732
143,179.33366624986948,178.4767942916696,-1.0810938,0.04393073,-1.7376701,-4.2268476,798.72455,181.31293567566732
144,179.0225767184904,178.38442837666116,-1.0763847,0.041947987,-1.6789129,-4.243412,800.3177,181.31293567566732
145,178.77182835002083,178.53822342931142,-1.0731897,0.034957554,-1.6114023,-4.2465916,799.91846,181.31293567566732
146,178.68601492374574,178.79778133245114,-1.0681083,0.020995537,-1.5831655,-4.2790794,801.5279,181.31293567566732
147,178.7447359034469,178.93355605182964,-1.0624402,0.022492863,-1.5620905,-4.347761,807.8005,181.31293567566732
148,178.83739295132838,178.8544838213199,-1.0652628,-0.013190462,-1.4966428,-4.434277,811.8793,181.31293567566732
149,178.92066732680328,178.77782096718002,-1.0673451,-0.045805078,-1.4212023,-4.4866395,812.15857,181.31293567566732
150,179.05794580429347,178.967887925273,-1.0724612,-0.07448047,-1.3607246,-4.5590796,817.62836,181.31293567566732
151,179.2689246983914,179.27446061934558,-1.0707408,-0.08874679,-1.3337573,-4.5475597,811.51263,181.31293567566732
152,179.50314777626983,179.30306948185938,-1.067738,-0.094461404,-1.3117297,-4.4993553,804.46454,181.31293567566732
153,179.7268461978674,179.0070130452308,-1.0627993,-0.10361232,-1.268459,-4.4629607,793.86566,181.31293567566732
154,179.9053951626918,178.68966341681727,-1.0598255,-0.10078397,-1.2828115,-4.4337792,788.83746,181.31293567566732
155,179.99378652603056,178.53158152468916,-1.055987,-0.085155636,-1.2893324,-4.424248,791.74445,181.31293567566732
156,179.98966350952824,178.45924404855543,-1.042199,-0.0855771,-1.2611248,-4.4276533,796.07587,181.31293567566732
157,179.92356904845607,178.36308869225283,-0.915526,-0.06803672,-1.1989704,-4.4384313,801.65234,181.31293567566732
158,179.8278236428608,178.22054201872973,-0.969465,-0.07837526,-1.2406993,-4.5181737,812.54095,181.31293567566732
159,179.73085271713046,178.13193899103663,-1.0058552,-0.0702073,-1.3500093,-4.5218115,821.6722,181.31293567566732
160,179.59585218240454,178.29216573497425,-1.0509113,-0.060031686,-1.4547248,-4.517762,828.3341,181.31293567566732
161,179.3244290404133,178.76224308917395,-1.0504504,-0.053626984,-1.5156163,-4.504379,833.5534,181.31293567566732
162,178.9559179053922,179.3338159227381,-1.05262,-0.025736617,-1.5805823,-4.452972,832.16565,181.31293567566732
163,178.74481516425388,179.7261757134396,-1.0415938,0.0024560436,-1.6253064,-4.3842926,823.7786,181.31293567566732
164,178.8939231950854,179.74581590938757,-0.92608905,0.05953213,-1.5657228,-4.256254,803.1506,181.31293567566732
165,179.31264394668307,179.2280864525909,-0.95853466,0.056245286,-1.7542443,-4.248653,802.7757,181.31293567566732
166,179.66070479133862,178.2191976347372,-0.87423337,0.011273025,-1.7464167,-4.1245065,783.02386,181.31293567566732
167,179.5877682576422,177.23848020015836,-0.93423,0.021526737,-1.8054812,-4.110491,784.4808,181.31293567566732
168,179.08271554160538,176.93619639985184,-0.9364181,0.01857181,-1.8897532,-4.0855336,785.1168,181.31293567566732
169,178.55636468643098,177.51398292493027,-0.9933185,0.040327456,-1.9188423,-4.0580583,786.54694,181.31293567566732
170,178.46967599170728,178.57823976321637,-1.0169044,0.07455856,-1.9655546,-4.0761857,792.9881,181.31293567566732
171,178.909965704906,179.40976965093304,-1.035119,0.09745538,-1.9869443,-4.0634465,793.8226,181.31293567566732
172,179.42682769097289,179.4635868634539,-1.0263553,0.06560963,-2.0276685,-4.059799,797.03906,181.31293567566732
173,179.4248189522122,178.78609223067966,-1.0798624,0.08155708,-2.0757148,-4.113015,806.3777,181.31293567566732
174,178.92496621436737,177.92907582312873,-1.116249,0.0893433,-2.1247685,-4.1163282,809.38135,181.31293567566732
175,178.5754119199433,177.4351411750566,-1.1204939,0.08664084,-2.0708787,-4.118796,809.9986,181.31293567566732
176,178.74308026640412,177.4735886272774,-1.1239655,0.09469435,-2.0487335,-4.133921,814.25543,181.31293567566732
177,179.10597166834089,177.85502162216474,-1.1102479,0.079512395,-1.9750849,-4.16112,814.70306,181.31293567566732
178,179.27393582183092,178.20625807637535,-1.1061561,0.0591955,-1.9320685,-4.2316,823.3725,181.31293567566732
179,179.26741507237335,178.21805025291474,-1.0803882,0.029630067,-1.8123199,-4.3006487,828.8991,181.31293567566732
180,179.23738054975803,177.82881026832166,-1.0466987,0.027479682,-1.8193561,-4.3030834,827.92053,181.31293567566732
181,179.15421880571353,177.20624162388663,-0.9960469,0.024833106,-1.694248,-4.3055415,824.53406,181.31293567566732
182,178.96597193295312,176.6646233082188,-1.0108801,0.022935865,-1.6823246,-4.289348,823.7208,181.31293567566732
183,178.8035117910395,176.52242718694404,-0.9519943,0.025836933,-1.7982054,-4.273934,820.0894,181.31293567566732
184,178.80605307459044,176.86662743182674,-0.95291936,0.0043701148,-1.8335958,-4.181377,798.5887,181.31293567566732
185,178.84156654607008,177.43071565486312,-0.8724038,0.00063218886,-1.8011101,-4.0905147,773.5143,181.31293567566732
186,178.5442458635684,177.71284065586514,-0.79286987,-0.0015471459,-1.6032741,-4.1036973,762.25684,181.31293567566732
187,177.62443926078438,177.27913972063996,-0.7937424,-0.04900709,-1.5388911,-4.1099033,755.5561,181.31293567566732
188,176.122880255187,176.24574962110987,-0.76474655,-0.037849195,-1.3820052,-4.1694474,767.1998,181.31293567566732
189,174.1961411565545,175.37924876583267,-0.7213726,-0.046980586,-1.3199599,-4.1868467,761.85504,181.31293567566732
190,171.95379139975043,175.08729617580926,-0.76370233,-0.037696365,-1.3928744,-4.170089,769.0081,181.31293567566732
191,169.7607938998126,174.55887476265733,-0.7287845,-0.02171929,-1.4262989,-4.224885,777.55865,181.31293567566732
192,165.84812937372,172.44068328926457,-0.70521176,-0.04909327,-1.0987092,-4.2998962,780.6847,181.31293567566732
193,153.87754289248707,168.27021866085778,-0.76728946,-0.07929897,-1.0734721,-4.375704,792.6729,181.31293567566732
194,131.7792913900632,163.25214581947898,-0.773746,-0.09762504,-0.994629,-4.471769,812.4057,181.31293567566732
195,112.75298125856098,159.57489504796527,-0.8157115,-0.07824869,-1.0397965,-4.520886,820.29407,181.31293567566732
196,114.90246804074016,159.08114561838815,-0.8612654,-0.05038121,-1.2520185,-4.538454,823.9702,181.31293567566732
197,139.66679508621775,162.0169974070534,-0.9448093,-0.046003018,-1.3947164,-4.5227175,823.0582,181.31293567566732
198,169.6659391206561,166.5718738612406,-0.96860725,-0.0337127,-1.4471847,-4.521102,830.1209,181.31293567566732
199,186.92467118422738,170.60125680398062,-0.9732026,-0.0093279835,-1.4693524,-4.49043,829.1267,181.31293567566732
200,187.65767935529584,173.44214874697667,-1.0298606,0.012095746,-1.5480596,-4.422595,825.1096,181.31293567566732
201,180.47303998338467,175.42766172131007,-1.0585918,0.00420382,-1.6378987,-4.367668,823.29016,181.31293567566732
202,175.24522877620316,176.78131975085947,-1.0644673,0.05254439,-1.7868825,-4.31309,828.7037,181.31293567566732
203,175.39952467468856,177.45389001723254,-1.0461538,-0.0014367317,-1.7196445,-4.331684,829.28864,181.31293567566732
204,178.36755667942364,177.47653010501296,-1.0398608,0.033288546,-1.7473292,-4.348693,832.7284,181.31293567566732
205,180.34671421823373,177.07822557974907,-1.0226227,0.013194502,-1.716727,-4.3513827,830.70624,181.31293567566732
206,179.78832343200702,176.48257254279474,-1.0008472,0.0038806568,-1.6646563,-4.358034,827.825,181.31293567566732
207,177.61694145194002,175.8596977858088,-0.9397423,0.001223309,-1.6594689,-4.3887997,827.9586,181.31293567566732
208,175.55690731743348,175.40377529807157,-0.865445,-0.0020958509,-1.5832739,-4.4025207,827.42365,181.31293567566732
209,174.58236874954304,175.20138639048474,-0.7378045,0.004292017,-1.4031957,-4.466751,837.82733,181.31293567566732
210,174.56702253605633,175.09381784838766,-0.781441,0.039608415,-1.4244087,-4.644243,874.80475,181.31293567566732
211,174.96650573240134,174.86857470670063,-0.8036201,0.023487264,-1.4639899,-4.5850573,865.4977,181.31293567566732
212,175.44459516163744,174.50428059026373,-0.6738211,0.039399035,-1.3255216,-4.5108175,850.40643,181.31293567566732
213,175.82193764164754,174.08019217518265,-0.68059677,0.01627129,-1.2106202,-4.5443296,854.78625,181.31293567566732
214,175.90847050764467,173.65033465933953,-0.7103756,-0.011231283,-1.2739016,-4.606482,865.1344,181.31293567566732
215,175.7003782209118,173.33945255836824,-0.71550316,-0.01829308,-1.3141052,-4.6302752,869.517,181.31293567566732
216,175.53788859010925,173.3489537860273,-0.74670863,-0.030359877,-1.399406,-4.6089525,865.51514,181.31293567566732
217,175.80268346169655,173.77307215434925,-0.72763324,-0.042027432,-1.2795415,-4.498878,833.98334,181.31293567566732
218,176.44243913248766,174.4550963874436,-0.73134756,-0.06133107,-1.3011161,-4.51009,830.2967,181.31293567566732
219,176.95618150817032,175.09136273645592,-0.853495,-0.06206896,-1.4643784,-4.520107,831.0176,181.31293567566732
220,176.94853000617297,175.5329007861964,-0.8743889,-0.052888423,-1.4143887,-4.5629735,831.9852,181.31293567566732
221,176.55391568355859,175.8635446950568,-0.8682932,-0.053114638,-1.4060422,-4.5694675,833.23413,181.31293567566732
222,176.224138083674,176.18954564532078,-0.91467863,-0.05019876,-1.3819618,-4.573468,833.6086,181.31293567566732
223,176.33673005987907,176.50147849639166,-1.016478,-0.016974844,-1.5845679,-4.4503446,826.34875,181.31293567566732
224,177.04240983244748,176.69035556667583,-1.0111645,-0.051865745,-1.5909138,-4.285585,807.5681,181.31293567566732
225,178.09741044257154,176.69873981337514,-0.9949646,-0.046938844,-1.7200233,-4.1723604,795.45056,181.31293567566732
226,178.87474455517784,176.63901165857422,-1.0461208,0.008867475,-1.7494754,-4.1056385,784.79205,181.31293567566732
227,178.9301854264473,176.6385122469373,-1.0168148,-0.0064592334,-1.7353594,-4.083855,782.77716,181.31293567566732
228,178.44360558351468,176.70231437798455,-1.0143938,0.024973143,-1.8096817,-4.0131173,776.65607,181.31293567566732
229,177.95311016509962,176.8008233026272,-1.0294122,0.03180469,-1.8319484,-3.9923716,777.284,181.31293567566732
230,177.85392497702665,176.91994459454804,-1.0212207,0.05222055,-1.8297148,-3.9479682,773.3714,181.31293567566732
231,178.13972741073616,177.0202871650759,-1.0196251,0.044402685,-1.8023078,-3.9655743,774.8848,181.31293567566732
232,178.47864661043445,177.0597356953479,-1.0214617,0.041735236,-1.7984474,-3.8958335,763.04614,181.31293567566732
233,178.55635355886596,177.05396846182643,-1.0158898,0.0312681,-1.7824945,-3.9054823,764.8166,181.31293567566732
234,178.3744480761449,177.07240437750482,-1.0063229,0.028753486,-1.7865311,-3.9021096,765.2407,181.31293567566732
235,178.20590285351227,177.18856733459228,-1.0047572,0.03287517,-1.8181708,-3.9304097,772.32635,181.31293567566732
236,178.26596426005648,177.41202269835193,-1.0133297,0.04367624,-1.850512,-3.9475794,781.0055,181.31293567566732
237,178.49354922639958,177.64535044720026,-1.0207561,0.04823217,-1.8655176,-4.0446463,800.1107,181.31293567566732
238,178.6908424303849,177.7807169415292,-1.0135115,0.06863322,-1.8862964,-4.1564617,821.2577,181.31293567566732
239,178.75378188361051,177.83746369271483,-1.0319457,0.079890765,-1.8718237,-4.1935863,824.99347,181.31293567566732
240,178.71169583327188,177.91718681985208,-1.011857,0.06093587,-1.7530415,-4.2182155,824.1031,181.31293567566732
241,178.65370087784112,178.08970048786597,-0.99642086,0.0073667844,-1.6872067,-4.258577,818.92224,181.31293567566732
242,178.68389581170828,178.41071427351685,-1.0028646,0.009541406,-1.6909871,-4.25589,817.6644,181.31293567566732
