frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
63,2.891717498208778,1.4483605283849508,-0.106681414,0.0359456,-1.0850997,-0.5952342,149.02728,129.37130807421207
65,19.714154450235426,12.246920965100008,-0.18864943,-0.013014364,-0.31027976,-1.0019709,131.55362,129.37130807421207
66,62.10992386821838,46.01911841294979,-0.19551928,-0.015419277,-0.28904715,-1.0029624,131.17215,129.37130807421207
67,122.26321724648693,104.10245539647367,-0.19596158,-0.015212164,-0.28177205,-1.0027606,129.95326,129.37130807421207
68,173.06322735525566,163.15656783790692,-0.19432403,-0.013656225,-0.27451506,-0.996247,128.90088,129.37130807421207
69,194.56608421379985,195.5512885995367,-0.19452454,-0.013390375,-0.27526096,-0.9921382,128.48885,129.37130807421207
70,190.58926990478395,196.52615101045436,-0.1922673,-0.01014852,-0.27230832,-0.9788764,126.71175,129.37130807421207
71,178.7287600437583,182.84221068628392,-0.19215171,-0.008069845,-0.2716799,-0.97413665,126.25214,129.37130807421207
72,172.46510422595742,172.55911524570925,-0.19208188,-0.007997426,-0.27258807,-0.9724347,126.15818,129.37130807421207
73,173.91638901531903,171.8331612569581,-0.19208376,-0.007112833,-0.27337712,-0.9689642,125.73932,129.37130807421207
74,178.16256378211665,176.5327245873932,-0.1921826,-0.007843389,-0.27357978,-0.96895695,125.69832,129.37130807421207
75,180.50732739156254,180.56592912999648,-0.19243124,-0.008404103,-0.27641046,-0.96729743,125.48124,129.37130807421207
76,179.9854618490141,181.3800840436374,-0.19254966,-0.008329561,-0.27741605,-0.9670462,125.404495,129.37130807421207
77,178.31840079513526,180.03907697440167,-0.19289146,-0.008447035,-0.27796948,-0.9659453,125.290855,129.37130807421207
78,177.28934401826075,178.62737281917754,-0.1924034,-0.008755817,-0.27716106,-0.96456087,125.12454,129.37130807421207
79,177.35102065833348,178.21981544045153,-0.19267373,-0.009102813,-0.27789328,-0.9635812,125.045425,129.37130807421207
80,177.93685141794688,178.60750530108677,-0.1921491,-0.009264635,-0.27763852,-0.96434504,125.09522,129.37130807421207
81,178.36169854372375,179.1041062609232,-0.19215831,-0.009385411,-0.27730638,-0.9639813,125.072525,129.37130807421207
82,178.3469764346564,179.2969866070951,-0.19246757,-0.009289875,-0.27778122,-0.96384233,125.108246,129.37130807421207
83,178.02517795956015,179.20742998037693,-0.19239703,-0.0094512245,-0.27760407,-0.96337056,125.088745,129.37130807421207
84,177.68603197014335,179.0396736645742,-0.19241,-0.009040302,-0.2774208,-0.9634724,125.16174,129.37130807421207
85,177.52430599385826,178.93168013595033,-0.19210146,-0.009049266,-0.2767164,-0.9638975,125.26304,129.37130807421207
86,177.54991966436785,178.89709515576,-0.19266902,-0.008770678,-0.27567187,-0.9640301,125.31595,129.37130807421207
87,177.66413878389585,178.8801986709167,-0.19254942,-0.008679859,-0.2754841,-0.96397847,125.36494,129.37130807421207
88,177.77542198167498,178.8106388327056,-0.19190496,-0.0080026155,-0.27459362,-0.96508217,125.51772,129.37130807421207
89,177.84488778379884,178.6589681303728,-0.19105552,-0.007782057,-0.2747505,-0.9651459,125.47225,129.37130807421207
90,177.87863980625897,178.47169962294973,-0.190596,-0.007573529,-0.27508098,-0.9649619,125.41674,129.37130807421207
