frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
370,3.118835538443889,4.4733111549874165,-0.14932603,-0.02476202,-0.11773497,-0.57153505,82.75688,139.00632546254448
371,19.738065963549637,28.387800863011684,-0.15444879,-0.020570764,-0.12007923,-0.58312815,82.33786,139.00632546254448
372,57.14161065241353,82.08912258655488,-0.17228255,-0.026331738,-0.14210884,-0.80511606,107.68226,139.00632546254448
373,102.91956183637339,146.6619183816606,-0.08814919,-0.015497174,0.0256516,-0.7716782,104.43167,139.00632546254448
374,134.48826978610302,187.40771038722,-0.16541047,-0.062795945,-0.035208218,-0.96290493,130.8767,139.00632546254448
375,143.13151385899627,189.42862981644348,-0.14547747,-0.051362257,-0.057508744,-0.82196844,111.800865,139.00632546254448
376,136.95532514447783,164.53270042104444,-0.14388493,-0.03204617,-0.030120576,-0.8531202,117.69217,139.00632546254448
377,128.75426678414084,136.66122382955237,-0.17787908,-0.001601551,-0.09908057,-0.84307927,119.93529,139.00632546254448
378,128.4752359875293,127.67317009259342,-0.16262142,0.009081091,-0.24641229,-0.9535637,129.17795,139.00632546254448
379,139.23844587174685,143.05537002278936,-0.16328707,0.005741434,-0.28646225,-0.92132455,132.3321,139.00632546254448
380,155.75699072658878,168.45257927123959,-0.17670015,0.0038948755,-0.32855967,-0.8993125,129.67245,139.00632546254448
381,169.3481993688826,185.10389092553655,-0.1760863,-0.0046079443,-0.3263814,-0.8932593,128.41495,139.00632546254448
382,175.2245543900355,186.2450002135687,-0.17563361,-0.002224608,-0.32496095,-0.88857126,127.45283,139.00632546254448
383,174.64471087208565,178.31449737461304,-0.17385094,-0.00065642735,-0.3289487,-0.8734815,124.48289,139.00632546254448
384,171.75105727028645,171.30022728874923,-0.16649105,0.0017418377,-0.32254162,-0.876722,125.29987,139.00632546254448
385,169.64307360491222,170.09317995495724,-0.16789304,0.0041177096,-0.3243199,-0.87832946,125.98277,139.00632546254448
386,168.96806583336064,173.14127407936095,-0.16459334,0.0020353638,-0.32223293,-0.88317776,125.716545,139.00632546254448
387,168.9749894380645,176.48421017897707,-0.16481946,0.00054314424,-0.31704125,-0.8798976,125.41016,139.00632546254448
388,169.0136927151865,177.81150030928086,-0.16589566,0.0076841516,-0.31900087,-0.88543904,125.74311,139.00632546254448
389,169.02626751697818,177.36251655123073,-0.16463286,0.0056382497,-0.320355,-0.89386374,127.246994,139.00632546254448
